Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
25,"Well, I didn't-- - What the hell are you doing? - Somebody has to save our skins. Into the garbage chute, fly boy. Get in! Get in there, you big furry oaf. I don't care what you smell. Get in there, and don't worry about it. Wonderful girl. Either I'm gonna kill her, or I'm beginning to like her. Get in there. The garbage chute was a really wonderful idea. What an incredible smell you've discovered. Let's get out of here. - Get away from there. - No, wait. I already tried it! It's magnetically sealed. Put that thing away! You're gonna get us all killed! Absolutely, Your Worship. Look, I had everything under control till you led us down here. It's not gonna take 'em long to figure out what happened to us. It could be worse. It's worse. - There's something alive in here. - That's your imagination. Something just moved past my leg. Look. Did you see that? What? Kid! Luke! Grab hold of this! Blast it! My gun's jammed. - Where? - Anywhere! Help him! - What happened? - I don't know. It just let go of me and disappeared. I got a bad feeling about this. - The walls are moving! - Try and brace it with something. Help me. Wait a minute. 3PO! Come in, 3PO! 3PO! Where could he be? Take over. See to him. Look, there. They're madmen. They're heading for the prison level. If you hurry, you might catch them. Follow me. You stand guard.",89.49700000000001,254,Well I did not-- What hell are you doing Somebody has to save our skins Into garbage chute fly boy Get in Get in there you big furry I do not care what you smell Get in there and do not worry about it Wonderful girl Either I am going to kill her or I am beginning to like her Get in there garbage chute was really wonderful idea What incredible smell you have discovered Let us get out of here Get away from there No wait I already tried it It is magnetically sealed Put thing away You are going to get us all killed Absolutely Your Worship Look I had everything under control till you led us down here It is not going to take them long to figure out what happened to us It could be worse It is worse There is something alive in here That is your imagination Something just moved past my leg Look Did you see that What Kid Grab hold of this Blast it My gun 's jammed Where Anywhere Help him What happened I do not know It just let go of me and disappeared I got bad feeling about this walls are moving Try and brace it with something Help me Wait minute Come in Where could he be Take over See to him Look there They are madmen They are heading for prison level If you hurry you might catch them Follow me You stand guard,fear
26,"Come on. All this excitement has overrun the circuits in my counterpart here. If you don't mind, I'd like to take him down to maintenance. All right. 3PO. Come in, 3PO. 3PO. - Get on top. - I can't. Where could he be? 3PO. 3PO, will you come in. They aren't here. Something must have happened. See if they've been captured. Hurry. One thing's for sure. We're all gonna be a lot thinner. - Get on top of it. - I'm trying. Thank goodness they haven't found them. Where could they be? ""Use the comlink''? Oh, my. I forgot. I turned it off. - Are you there, sir? - 3PO? - We've had some problems. - Shut up and listen to me. Shut down all the garbage mashers on the detention level. Do you copy? Shut down all the garbage mashers on the detention level! Shut down all the garbage mashers on the detention level! No, shut them all down. Hurry! Oh, no. What? You did great, 3PO! Listen to them. They're dying, R2. Curse my metal body. I wasn't fast enough. It's all my fault. My poor master. We're all right. You did great! Hey! Open the pressure maintenance hatch on unit number-- Where are we? 3263827. If we can avoid any more female advice, we oughta be able to get out of here. Let's get moving. Where you goin'? Wait! They'll hear! Come here, you big coward. - Chewie, come here. - Listen. I don't know who you are or where you came from... but from now on, you do as I tell you, okay? Look, Your Worshipfulness, let's get one thing straight.",89.46899999999997,275,Come on excitement has overrun circuits in my counterpart here If you do not mind I would like to take him down to maintenance All right Come in Get on top I can not Where could he be will you come in They are not here Something must have happened See if they have been captured Hurry thing 's for sure We are all going to be lot thinner Get on top of it I am trying Thank goodness they have not found them Where could they be Use comlink Oh my I forgot I turned it off Are you there We have had problems Shut up and listen to me Shut down garbage mashers on detention level Do you copy Shut down garbage mashers on detention level Shut down garbage mashers on detention level No shut them all down Hurry Oh no What You did great Listen to them They are dying Curse my metal body I was not fast enough It is all my fault My poor master We are all right You did great Hey Open pressure maintenance hatch on unit Where are we If we can avoid more female advice we oughta be able to get out of here Let us get moving Where you going Wait They will hear Come here you big coward come here Listen I do not know who you are or where you came from but from now on you do as I tell you okay Look Your let us get thing straight,fear
27,"I take orders from just one person-- me. It's a wonder you're still alive. Will somebody get this big walking carpet out of my way? No reward is worth this. Give me regular reports, please. Right. - Do you know what's going on? - Maybe it's another drill. You seen that new VT-16? Yeah. Some of the other guys were telling me about it. They say it's quite a thing to see. What was that? It's nothing. Outgassing. Don't worry about it. - There she is. - C-3PO, do you copy? Yes, sir. - Are you safe? - For the moment. We're in the main hangar across from the ship. We're right above you. Stand by. You came in that thing? You're braver than I thought. Nice. Come on. It's them. Blast them. Get back to the ship! - Where are you going? - He certainly has courage. What good will it do us if he gets himself killed? Come on. I think we took a wrong turn. There's no lock. - That oughta hold them for a while. - Quick. We've got to get across. -Find the controls to extend the bridge. -I think I just blasted it. They're coming through. Here, hold this. Here they come. For luck. We think they may be splitting up. They may be on Level 5 and 6 now, sir. Where could they be? Where could they be? Close the blast doors. Open the blast doors. Open the blast doors. I've been waiting for you, Obi-Wan. We meet again at last. The circle is now complete. When I left you, I was but the learner. Now I am the master. Only a master of evil, Darth. Your powers are weak, old man.",86.78499999999998,289,I take orders from just me It is wonder you are still alive Will somebody get big walking carpet out of my way reward is worth this Give me regular reports please Right Do you know what is going on Maybe it is drill You seen that new Yeah Some of other guys were telling me about it They say it is thing to see What was that It is nothing Outgassing Do not worry about it There she is do you copy Yes Are you safe For moment We are in main hangar across from ship We are right above you Stand by You came in thing You are braver than I thought Nice Come on It is them Blast them Get back to ship Where are you going He certainly has courage What good will it do us if he gets himself killed Come on I think we took wrong turn There is lock That hold them for while We have got to get across -Find controls to extend bridge think I just blasted it They are coming through Here hold this Here they come For luck We think they may be splitting up They may be on and now Where could they be Where could they be Close blast doors Open blast doors Open blast doors I have been waiting for you We meet again at last circle is now complete When I left you I was but learner Now I am master Only master of evil Your powers are weak old man,neutral
28,"You can't win, Darth. If you strike me down... I shall become more powerful than you can possibly imagine. You should not have come back. Didn't we just leave this party? - What kept you? - We ran into some old friends. - The ship all right? - Seems okay, if we can get to it. I hope the old man got the tractor beam down. Look. Come on, R2. We're going. Now's our chance. Go! Come on! Come on! - Luke, it's too late! - Blast the door, kid! Run, Luke, run. I hope that old man got the tractor beam down, or this is gonna be a short trip. Hit it! We're coming up on their sentry ships. Hold them off. Angle the deflector shields while I charge up the main guns. I can't believe he's gone. There wasn't anything you could have done. Come on, buddy. We're not out of this yet. You in, kid? Okay, stay sharp. Here they come. They're coming in too fast! - We've lost the lateral controls. - Don't worry. She'll hold together. Hear me, baby? Hold together. Got him. I got him! Great, kid. Don't get cocky. There's still two more. - That's it. We did it. - We did it. Help. I think I'm melting. This is all your fault. Are they away? They've just made the jump into hyperspace. You're sure the homing beacon is secure aboard their ship? I'm taking an awful risk, Vader. This had better work. Not a bad bit of rescuing, huh? You know, sometimes I amaze even myself. That doesn't sound too hard. They let us go. It's the only explanation for the ease of our escape. - You call that easy? - They're tracking us. Not this ship, sister.",89.29699999999998,296,You can not win If you strike me down I shall become more powerful than you can possibly imagine You should not have come back Did not we just leave party What kept you We ran into old friends ship all right Seems okay if we can get to it I hope old man got tractor beam down Look Come on We are going Now 's our chance Go Come on Come on it is too late Blast door kid run I hope that old man got tractor beam down or this is going to be short trip Hit it We are coming up on their sentry ships Hold them off deflector shields while I charge up main guns I can not believe he is gone There was not anything you could have done Come on We are not out of this yet You in kid Okay stay sharp Here they come They are coming in too fast We have lost lateral controls Do not worry She will hold together Hear me baby Hold together Got him I got him Great kid Do not get cocky There is still more That is it We did it We did it Help I think I am melting This is all your fault Are they away They have just made jump into hyperspace You are sure homing beacon is secure aboard their ship I am taking awful risk This had better work Not bad bit of rescuing huh You know sometimes I amaze even myself That does not sound too hard They let us go It is only explanation for ease of our escape You call that easy They are tracking us Not ship sister,fear
29,"At least the information in R2 is still intact. What's so important? What's he carrying? The technical readouts of that battle station. I only hope that when the data's analysed a weakness can be found. - It's not over yet. - It is for me, sister. I ain't in this for your revolution, and I'm not in it for you, Princess. I expect to be well paid. I'm in it for the money. You needn't worry about your reward. If money is all that you love, then that's what you'll receive. Your friend is quite a mercenary. I wonder if he really cares about anything... or anybody. I care. So... what do you think of her, Han? I'm trying not to, kid. Good. Still, she's got a lot of spirit. What do you think? You think a princess and a guy like me-- No. You're safe. When we heard about Alderaan, we feared the worst. We have no time for sorrows, Commander. You must use the information in this R2 unit to help plan the attack. It's our only hope. - Yes. - We're approaching the planet Yavin. The rebel base is on a moon on the far side. We are preparing to orbit the planet. The battle station is heavily shielded... and carries a firepower greater than half the starfleet. Its defences are designed around a direct large-scale assault. A small, one-man fighter should be able to penetrate the outer defence. Pardon me for asking, sir, but what good are snub fighters against that? The Empire doesn't consider a small, one-man fighter to be any threat... or they'd have a tighter defence. An analysis of the plans provided by Princess Leia... has demonstrated a weakness in the battle station.",88.72800000000002,290,At least information in is still intact What is so important What is he carrying technical readouts of battle station I only hope that when data 's analysed weakness can be found It is not over yet It is for me sister I are not in this for your revolution and I am not in it for you I expect to be well paid I am in it for money You need not worry about your reward If money is all that you love then that is what you will receive Your friend is mercenary I wonder if he really cares about anything or anybody I care So what do you think of her I am trying not to kid Good Still she is got lot of spirit What do you think You think princess and guy like No You are safe When we heard about we feared worst We have time for sorrows You must use information in unit to help plan attack It is our only hope Yes We are approaching planet rebel base is on moon on far side We are preparing to orbit planet battle station is heavily shielded and carries firepower greater than starfleet Its defences are designed around direct large scale assault small man fighter should be able to penetrate outer defence Pardon me for asking sir but good are snub fighters against that does not consider small man fighter to be threat or they would have tighter defence analysis of plans provided by has demonstrated weakness in battle station,curiosity
30,"The approach will not be easy. You're required to manoeuvre straight down this trench... and skim the surface to this point. The target area is only two metres wide. It's a small thermal exhaust port right below the main port. The shaft leads directly to the reactor system. A precise hit will start a chain reaction... which should destroy the station. Only a precise hit will set up a chain reaction. The shaft is ray-shielded, so you'll have to use proton torpedoes. That's impossible, even for a computer. No, it's not. I used to bull's-eye womp rats in my T-16 back home. They're not much bigger than two metres. Then man your ships, and may the Force be with you. Orbiting the planet at maximum velocity. The moon with the rebel base will be in range in 30 minutes. This will be a day long remembered. It has seen the end of Kenobi... and will soon see the end of the rebellion. All flight crews, man your stations. So, you got your reward and you're just leaving, then? That's right. Yeah. I got some old debts I gotta pay off with this stuff. Even if I didn't, you don't think I'd be fool enough to stick around here, do ya? Why don't you come with us? You're pretty good in a fight. We could use ya. Come on. Why don't you take a look around? You know what's about to happen, what they're up against. They could use a good pilot like you. You're turning your back on them. What good's a reward if you ain't around to use it? Besides, attacking that battle station ain't my idea of courage. It's more like... suicide. All right. Well, take care of yourself, Han. I guess that's what you're best at, isn't it?",89.241,301,approach will not be easy You are required to manoeuvre straight down trench and skim surface to point target area is only metres wide It is small thermal exhaust port right below main port shaft leads directly to reactor system precise hit will start chain reaction which should destroy station Only precise hit will set up chain reaction shaft is ray shielded so you will have to use proton torpedoes That is impossible even for computer No it is not I used to bull's eye womp rats in my T-16 back home They are not much bigger than metres Then man your ships and may be with you Orbiting planet at maximum velocity moon with rebel base will be in range in minutes This will be day long remembered It has seen end of and will soon see end of rebellion flight crews man your stations So you got your reward and you are just leaving then That is right Yeah I got old debts I got to pay off with stuff Even if I did not you do not think I would be fool enough to stick around here do Why do not you come with us You are pretty good in fight We could use Come on Why do not you take look around You know what is about to happen what they are up against They could use good pilot like you You are turning your back on them What good 's reward if you are not around to use it Besides attacking battle station are not my idea of courage It is more like suicide All right Well take care of yourself I guess that is what you are best at is not it,neutral
31,"Hey, Luke. May the Force be with you. What are you looking at? I know what I'm doing. All pilots to your stations. - What's wrong? - It's Han. I don't know. I really thought he'd change his mind. He's got to follow his own path. No one can choose it for him. I only wish Ben were here. Open main launch tubes. Main launch tubes opening, sir. Hey, Luke! - Biggs! - I don't believe it. How are ya? - Coming up? - I'll be up there with you. - Have I got stories to tell you. - Skywalker. Are you sure you can handle this ship? Sir, Luke is the best bush pilot in the outer-rim territories. - You'll do all right. - Thank you, sir. I'll try. Gotta get aboard. We'll hear all your stories when we get back, all right? Hey, Biggs. I told you I'd make it someday. It'll be like old times, Luke. They'll never stop us. This R2 unit of yours seems a bit beat up. You want a new one? Not on your life. That droid and I have been through a lot. You okay, R2? Good. Gold squadron, begin take-off procedure. Hang on tight, R2. You've got to come back. You wouldn't want my life to get boring, would you? Luke, the Force will be with you. Standby alert. Death Star approaching. Estimated time to firing range, 15 minutes. - All wings report in. - Red 10 standing by. - Red Seven standing by. - Red Three standing by. - Red Six standing by. - Red Nine standing by. - Red Two standing by. - Red 11 standing by. Red Five standing by. Lock S-foils in attack position. We're passing through the magnetic field. Hold tight. Switch your deflectors on.",89.19599999999998,299,Hey May be with you What are you looking at I know what I am doing pilots to your stations What is wrong It is I do not know I really thought he would change his mind He is got to follow his own path one can choose it for him I only wish were here Open main launch tubes Main launch tubes opening Hey I do not believe it How are ya Coming up I will be up there with you Have I got stories to tell you Are you sure you can handle ship is best pilot in outer rim territories You will do all right Thank you sir I will try Got To get aboard We will hear your stories when we get back all right Hey I told you I would make it someday It will be like old times They will never stop us R2 unit of yours seems bit beat up You want new one Not on your life That droid and I have been through lot You okay Good Gold squadron begin take off procedure Hang on tight You have got to come back You would not want my life to get boring would you will be with you Standby alert approaching Estimated time to firing range minutes wings report in standing by standing by standing by standing by standing by standing by standing by standing by foils in attack position We are passing through magnetic field Hold tight Switch your deflectors on,caring
32,"Double front. Look at the size of that thing. Cut the chatter, Red Two. Accelerate to attack speed. - This is it, boys. - Red Leader, this is Gold Leader. - I copy, Gold Leader. - We're starting for the target shaft. We're in position. I'm going to cut across the axis and draw their fire. - Heavy fire, boss, 23 degrees. - I see it. Stay low. This is Red Five. I'm going in. Luke, pull up! - You all right? - A little cooked, but I'm okay. We count 30 rebel ships, but they're so small they're evading our turbolasers. We'll have to destroy them ship to ship. Get the crews to their fighters. Watch yourself. There's a lot of fire coming from the right side of that deflection tower. I'm on it. - I'm going in. Cover me, Porkins. - Right with you, Red Three. I've got a problem here. - Eject. - I can hold it. - Pull up! - No, I'm all right-- The rebel base will be in firing range in seven minutes. Luke, trust your feelings. Squad leaders... we've picked up a new group of signals. Enemy fighters coming your way. My scope's negative. I don't see anything. - Pick up your visual scanning. - Here they come. You've got one on your tail. I'm hit! - You've picked one up. Watch it. - I can't see it. He's on me tight. I can't shake him. I'll be right there. Several fighters have broken off from the main group. Come with me. - Fall in. Fall in. - Watch your back, Luke. Fighters above you, coming in. I'm hit, but not bad. R2, see what you can do with it. Hang on back there. Red Six, can you see Red Five? There's a heavy fire zone. Red Five, where are you? I can't shake him. I'm on him, Luke. Blast it, Biggs. Where are you? - Thanks, Wedge. - Good shooting, Wedge.",89.19900000000001,329,Double front Look at size of thing Cut chatter Accelerate to attack speed This is it boys this is I copy We are starting for target shaft We are in position I am going to cut across axis and draw their fire Heavy fire boss degrees I see it Stay low This is I am going in pull up You all right little cooked but I am okay We count rebel ships but they are so small they are evading our turbolasers We will have to destroy them ship to ship Get crews to their fighters Watch yourself There is lot of fire coming from right side of deflection tower I am on it I am going in Cover me Right with you I have got problem here Eject I can hold it Pull up No I am all right-- rebel base will be in firing range in minutes trust your feelings Squad leaders we have picked up new group of signals fighters coming your way My scope 's negative I do not see anything Pick up your visual scanning Here they come You have got on your tail I am hit You have picked up Watch it I can not see it He is on me tight I can not shake him I will be right there Several fighters have broken off from main group Come with me Fall in Fall in Watch your back Fighters above you coming in I am hit but not bad see what you can do with it Hang on back there can you see There is heavy fire zone where are you I can not shake him I am on him Blast it Where are you Good shooting,neutral
33,"Red Leader, this is Gold Leader. We're starting our attack run. I copy, Gold Leader. Move into position. Stay in attack formation. The exhaust port is marked and locked in. Switch all power to front deflector screen. Switch all power to front deflector screen. How many guns do you think, Gold Five? Say about 20 guns, some on the surface, some on the towers. Death Star will be in range in five minutes. Switch to targeting computer. Computer's locked. Getting a signal. The guns. They've stopped. Stabilize your rear deflectors. Watch for enemy fighters. They're coming in. Three marks at 210. I'll take them myself. Cover me. Yes, sir. - It's no good. I can't manoeuvre. - Stay on target. - We're too close. - Stay on target. Loosen up! Gold Five to Red Leader, lost Tiree, lost Hutch. - I copy, Gold Leader. - They came from behind. We've analysed their attack, sir, and there is a danger. Should I have your ship standing by? Evacuate? In our moment of triumph? I think you overestimate their chances. Rebel base, three minutes and closing. Red boys, this is Red Leader. Rendezvous at mark 6. 1. - This is Red Two flying toward you. - Red Three standing by. Red Leader, this is Base One. Keep half your group out of range for the next run. Copy, Base One. Luke, take Red Two and Three. Hold up here and wait for my signal to start your run. This is it. We should be able to see it by now. Keep your eyes open for those fighters. There's too much interference. Red Five, can you see them? - No sign of any-- Wait. Coming in .35. - I see them. I'm in range. Target's coming up.",88.48100000000001,294,this is We are starting our attack run I copy Move into position Stay in attack formation exhaust port is marked and locked in Switch power to front deflector screen Switch power to front deflector screen How many guns do you think Say about guns some on surface some on towers will be in range in minutes Switch to targeting computer 's locked Getting signal guns They have stopped Stabilize your rear deflectors Watch for enemy fighters They are coming in marks at I will take them myself Cover me Yes It is good I can not manoeuvre Stay on target We are too close Stay on target Loosen up Gold to lost lost I copy They came from behind We have analysed their attack and there is danger Should I have your ship standing by In our moment of triumph I think you overestimate their chances Rebel base minutes and closing Red boys this is Rendezvous at . This is flying toward you standing by this is Keep your group out of range for next run take and Hold up here and wait for my signal to start your run This is it We should be able to see it by now Keep your eyes open for fighters There is too much interference can you see them sign of Wait Coming in I see them I am in range 's coming up,caring
34,"Just hold them off for a few seconds. Close up formation. Almost there. -Let her loose. They're right behind me. -Almost there. I can't hold them. It's away! - It's a hit! - Negative. Negative. It didn't go in. It just impacted on the surface. Red Leader, we're right above you. Turn to .05. We'll cover for you. Stay there. I just lost my starboard engine. Get set up for your attack run. Rebel base, one minute and closing. Biggs, Wedge, let's close it up. We're going in full throttle. That ought to keep those fighters off our back. Right with you, boss. Luke, at that speed, will you be able to pull out in time? It'll be just like Beggars Canyon back home. We'll stay back far enough to cover you. My scope shows the tower, but I can't see the exhaust port. Are you sure the computer can hit it? Watch yourself. Increase speed, full throttle. What about that tower? You worry about those fighters. I'll worry about the tower. R2, that stabilizer's broken loose again. See if you can't lock it down. Fighters coming in .3. - I'm hit. I can't stay with you. - Get clear, Wedge. - You can't do any more good back there. - Sorry. Let him go. Stay on the leader. Hurry, Luke. They're coming in much faster this time. R2, try and increase the power. Hurry up, Luke. Quick. Quick. Rebel base, 30 seconds and closing. I'm on the leader. Hang on, R2. Use the Force, Luke. Let go, Luke. The Force is strong with this one. Luke, trust me. His computer's off. You switched off your targeting computer. What's wrong? Nothing. I'm all right. I've lost R2.",89.32899999999998,287,Just hold them off for few seconds Close up formation Almost there her loose They are right behind me -Almost there I can not hold them It is away It is hit Negative It did not go in It just impacted on surface we are right above you Turn to We will cover for you Stay there I just lost my starboard engine Get set up for your attack run base minute and closing let us close it up We are going in full throttle That ought to keep fighters off our back Right with you boss at speed will you be able to pull out in time It will be just like back home We will stay back far enough to cover you My scope shows tower but I can not see exhaust port Are you sure computer can hit it Watch yourself Increase speed full throttle What about tower You worry about fighters I will worry about tower that stabilizer 's broken loose again See if you can not lock it down Fighters coming in I am hit I can not stay with you Get clear You can not do more good back there Sorry Let him go Stay on leader They are coming in much faster time R2 try and increase power Hurry up Quick base seconds and closing I am on leader Hang on Use Let go is strong with one trust me His computer 's off You switched off your targeting computer What is wrong Nothing I am all right I have lost,caring
35,"The Death Star has cleared the planet. The Death Star has cleared the planet. Rebel base in range. You may fire when ready. Commence primary ignition. I have you now. What? Look out. You're all clear, kid. Now let's blow this thing and go home. Stand by. Stand by. Great shot, kid! That was one in a million! Remember, the Force will be with you always. I just knew you'd come back. I wasn't gonna let you get all the credit and take all the reward. I knew there was more to you than money. Oh, no. Oh, my. R2, can you hear me? Say something. You can repair him, can't you? - We'll get to work on him right away. - You must repair him. Sir, if any of my circuits or gears will help, I'll gladly donate them. He'll be all right.",43.279,144,has cleared planet has cleared planet Rebel base in range You may fire when ready Commence primary ignition I have you now What Look out You are all clear kid Now let us blow thing and go home Stand by Stand by Great kid That was in Remember will be with you always I just knew you would come back I was not going to let you get credit and take reward I knew there was more to you than money Oh no Oh my can you hear me Say something You can repair him can not you We will get to work on him right away You must repair him if any of my circuits or gears will help I will gladly donate them He will be all right,joy
