Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
27,"- Why? - No one else will die because of me. Gotham's in your hands now. You can't. You can't give in. You can't give in! Harvey called. He said Batman's gonna turn himself in. I have no choice. You honestly think that's gonna keep the Joker from killing people? Maybe not. But I have enough blood on my hands. And I've seen now what I would have to become to stop men like him. You once told me that if the day came when I was finished... ...that we'd be together. Bruce, don't make me your one hope for a normal life. Did you mean it? Yes. Bruce. If you turn yourself in, they're not gonna let us be together. - Logs as well? - Everything. Anything that could lead back to Lucius or Rachel. People are dying, Alfred. What would you have me do? Endure, Master Wayne. Take it. They'll hate you for it, but that's the point of Batman. He can be the outcast. He can make the choice that no one else can make. The right choice. No, today I found out what Batman can't do. He can't endure this. Today you get to say ""I told you so."" Today, I don't want to. But I did bloody tell you. I suppose they're gonna lock me up as well... ...as your accomplice. Accomplice? I'm gonna tell them the whole thing was your idea.",89.54999999999998,237,Why one else will die because of me 's in your hands now You can not You can not give in You can not give in called He said 's going to turn himself in I have choice You honestly think that is going to keep from killing people Maybe not But I have enough blood on my hands And I have seen now what I would have to become to stop men like him You once told me that if day came when I was finished that we would be together do not make me your hope for normal life Did you mean it Yes If you turn yourself in they are not going to let us be together as well Everything Anything that could lead back to or People are dying What would you have me do Endure Take it They will hate you for it but that is point of He can be outcast He can make choice that one else can make right choice No today I found out what can not do He can not endure this Today you get to say I told you so Today I do not want to But I did bloody tell you I suppose they are going to lock me up as well as your accomplice Accomplice I am going to tell them whole thing was your idea,anger
28,"Ladies and gentlemen, I've called this press conference for two reasons. Firstly, to assure the citizens of Gotham... ...that everything that can be done over the Joker killings is being done. Secondly, because the Batman has offered to turn himself in. But let's consider the situation. Should we give in to this terrorist's demands? Do we really think he's gonna...? You'd rather protect an outlaw vigilante than the lives of citizens? The Batman is an outlaw. That's not why we demand he turn himself in, we're doing it because we're scared. We've been happy to let Batman clean up our streets till now. - Things are worse than ever! - Amen. Yes, they are. But the night is darkest just before the dawn. And I promise you... ...the dawn is coming. One day, the Batman will have to answer for the laws he's broken. But to us... ...not to this madman. - No more dead cops! - Yeah! He should turn himself in! - Give us the Batman! Come on! - Where is he? So be it. Take the Batman into custody. - What? - Is he here? I am the Batman. - What? - Come on. Alfred. Why is he letting Harvey do this? - He went down to the press conference. - I know. He just stood by. Perhaps both Bruce and Mr. Dent... ...believe that Batman stands for something more important... ...than the whims of a terrorist, Miss Dawes... ...even if everyone hates him for it. That's the sacrifice he's making. He's not being a hero. He's being something more. Yeah, you're absolutely right. Letting Harvey take the fall for this is not heroic at all.",89.50599999999997,279,Ladies and gentlemen I have called press conference for reasons Firstly to assure citizens of that everything that can be done over killings is being done Secondly because has offered to turn himself in But let us consider situation Should we give in to terrorist 's demands Do we really think he is going to You would rather protect outlaw vigilante than lives of citizens is outlaw That is not why we demand he turn himself in we are doing it because we are scared We have been happy to let clean up our streets till now Things are worse than ever Amen Yes they are But night is darkest just before dawn And I promise you dawn is coming day will have to answer for laws he is broken But to us not to madman No more dead cops Yeah He should turn himself in Give us Come on Where is he So be it Take into custody What Is he here I am What Come on Why is he letting do this He went down to press conference I know He just stood by Perhaps both and believe that stands for something more important than whims of terrorist even if everyone hates him for it That is sacrifice he is making He is not being hero He is being something more Yeah you are absolutely right Letting take fall for this is not heroic at all,approval
29,"You know him better than anyone. I do. Will you give this to him for me? When the time is right? How will I know? It's not sealed. Goodbye, Alfred. Bye, Rachel. I didn't have time to talk this through. - What are you doing? - They're transferring me to Central Holding. This is the Joker's chance, and when he attacks, the Batman will take him down. Listen. This is too dangerous. We get this guy to County, he's their problem. The streets will be cleared... ...so let's go. The convoys stop for no reason. I hope you got some moves, pal. He's using you as bait. He doesn't know if he can get the Joker. He's failed so far. - How do you know what he's thinking? - I just do. Anyway, this isn't just about you. What about the people depending on you to clean the city up and do it honorably and...? Harvey. Tell everyone the truth. Heads, I go through with it. This is your life. You can't leave something like that to chance. I'm not. You make your own luck. Hey, you wait like everybody else, pal. What the hell is that? Obstruction ahead, obstruction ahead! Damn it! All units divert down onto Lower Fifth. I repeat, exit down. Exit down! Lower Fifth? We'll be like turkeys on Thanksgiving. Jesus. Come on, get us out of here. Let's go. Listen, we need backup. We've got company. We got trouble, guys. Lock and load! The hell was that? - These are built for that, right? - He'll need something... ...a lot bigger to get through this. What is that? What is that, a bazooka? I didn't sign up for this! Look out. Look out!",89.75500000000001,288,You know him better than anyone I do Will you give this to him for me When time is right How will I know It is not sealed I did not have time to talk this through What are you doing They are transferring me to This is 's chance and when he attacks will take him down Listen This is too dangerous We get guy to he is their problem streets will be cleared so let us go convoys stop for reason I hope you got moves pal He is using you as bait He does not know if he can get He is failed so far How do you know what he is thinking I just do Anyway this is not just about you What about people depending on you to clean city up and do it honorably and Harvey Tell everyone truth Heads I go through with it This is your life You can not leave something like that to chance I am not You make your own luck Hey you wait like everybody else pal What hell is that Obstruction ahead obstruction ahead Damn it units divert down onto I repeat exit down Exit down Lower We will be like turkeys on Come on get us out of here Let us go Listen we need backup We have got company We got trouble guys Lock and load hell was that These are built for that right He will need something lot bigger to get through this What is that What is that bazooka I did not sign up for this Look out Look out,neutral
30,"Come on, let's go! Harvey, Harvey, Harvey Dent. Oh, excuse me. I wanna drive. Scanning all systems. Scanning all systems. We gotta get topside. We need air support, now! I like this job. I like it. Damage catastrophic. Eject sequence initiated. Goodbye. We're on point, ready to give them some of their own medicine. That's what I'm talking about. Air cav. Okay, rack them up. Rack them up, rack them up, rack them up. That's not good. Okay, that's not good! Now, there's a Batman. Ooh, you wanna play. Come on. Come on. He missed! You can't stop here. We're like sitting ducks! Come on, come on. Come on. Come on. I want you to do it, I want you to do it. Come on! Come on. Come on. I want you to do it, I want you to do it. Come on, hit me. Come on, hit me. Come on, hit me! Hit me! Come on, come on. Could you please just give me a minute? We got you, you son of a bitch. Gor... You do like to play things pretty close to the chest. We got him, Harvey. Mr. Dent! How does it feel to be the biggest hero in Gotham? No, I'm no hero. Gotham's finest, they're the heroes. But you and your office have been working with the Batman all along. - No, but I trusted him to do the right thing. - Which was? Saving my ass. All right, people, that's enough. Let him be. Let him be. Thank you, detective. I've got a date with a pretty upset girlfriend. - I figured, counselor. - Mr. Dent, sir...",86.17,274,Come on let us go Oh excuse me I want to drive Scanning systems Scanning systems We got to get topside We need air support now I like job I like it Damage catastrophic Eject sequence initiated Goodbye We are on point ready to give them some of their own medicine That is what I am talking about Air cav Okay rack them up Rack them up rack them up rack them up That is not good Okay that is not good Now there is you want to play Come on Come on He missed You can not stop here We are like sitting ducks Come on come on Come on Come on I want you to do it I want you to do it Come on Come on Come on I want you to do it I want you to do it Come on hit me Come on hit me Come on hit me Hit me Come on come on Could you please just give me minute We got you you son of bitch You do like to play things pretty close to chest We got him How does it feel to be biggest hero in No I am hero 's finest they are heroes But you and your office have been working with all along No but I trusted him to do right thing Which was Saving my ass All right people that is enough Let him be Let him be Thank you detective I have got date with pretty upset girlfriend I figured counselor,anger
31,"- ...how about one for the front page, sir? - Mr. Dent. Stand away! All of you! I don't want anything for his Mob lawyer to use, you understand? Back from the dead. I, uh... ...couldn't risk my family's safety. What do we got? Nothing. No matches on prints, DNA, dental. Clothing is custom, no labels. Nothing in his pockets but knives and lint. No name. - No other alias. - Go home, Gordon. The clown'll keep till morning. Go get some rest. You're gonna need it. Tomorrow you take the big job. You don't have any say in the matter. Commissioner Gordon. I'm sorry, I couldn't risk your safety. Look at these ugly bastards. - I don't feel good. - You're a cop killer. You're lucky to be feeling anything below the neck. - Please! - Step away from the bars! My insides hurt. Did Batman save you, Daddy? Actually, this time... ...I saved him. Has he said anything yet? Evening, commissioner. Harvey Dent never made it home. - Of course not. - What have you done with him? Me? I was right here. Who did you leave him with? Your people? Assuming, of course, that they are still your people... ...and not Maroni's. Does it depress you, commissioner...",86.33599999999997,210,how about for front page Stand away All of you I do not want anything for his lawyer to use you understand Back from dead I uh could not risk my family 's safety What do we got Nothing matches on prints dental Clothing is custom labels Nothing in his pockets but knives and lint name other alias Go home clown'll keep till morning Go get rest You are going to need it Tomorrow you take big job You do not have say in matter I am sorry I could not risk your safety Look at ugly bastards I do not feel good You are cop killer You are lucky to be feeling anything below neck Please Step away from bars My insides hurt Did save you Actually time I saved him Has he said anything yet Evening commissioner never made it home Of course not What have you done with him Me I was right here Who did you leave him with Your people Assuming of course that they are still your people and not 's Does it depress you commissioner,sadness
32,"...to know just how alone you really are? Does it make you feel responsible for Harvey Dent's current predicament? - Where is he? - What's the time? What difference does that make? Well, depending on the time, he may be in one spot or several. If we're gonna play games... ...I'm gonna need a cup of coffee. Ah, the ""good cop, bad cop"" routine? Not exactly. Never start with the head. The victim gets all fuzzy. He can't feel the next... See? You wanted me. Here I am. I wanted to see what you'd do. And you didn't disappoint. You let five people die. Then you let Dent take your place. - Even to a guy like me, that's cold. - Where's Dent? Those Mob fools want you gone so they can get back to the way things were. But I know the truth. There's no going back. You've changed things. - Forever. - Then why do you wanna kill me? I don't wanna kill you. What would I do without you? Go back to ripping off Mob dealers? No, no. No. No, you... You complete me. - You're garbage who kills for money. - Don't talk like one of them. You're not. Even if you'd like to be. To them, you're just a freak... ...like me. They need you right now... ...but when they don't...",87.88499999999999,226,to know just how alone you really are Does it make you feel responsible for 's current predicament Where is he What is time difference does that make Well depending on time he may be in spot or several If we are going to play games I am going to need cup of coffee Ah good cop bad cop routine Not exactly Never start with head victim gets all fuzzy He can not feel next See You wanted me Here I am I wanted to see what you would do And you did not disappoint You let people die Then you let take your place Even to guy like me that is cold Where is fools want you gone so they can get back to way things were But I know truth There is going back You have changed things Forever Then why do you want to kill me I do not want to kill you What would I do without you Go back to ripping off Mob dealers No no No No you You complete me You are garbage who kills for money Do not talk like of them You are not Even if you would like to be To them you are just freak like me They need you right now but when they do not,neutral
33,"...they'll cast you out like a leper. You see, their morals, their code... ...it's a bad joke. Dropped at the first sign of trouble. They're only as good as the world allows them to be. I'll show you. When the chips are down, these... These civilized people... ...they'll eat each other. See, I'm not a monster. I'm just ahead of the curve. Where's Dent? You have all these rules, and you think they'll save you. - He's in control. - I have one rule. Oh. Then that's the rule you'll have to break to know the truth. Which is? The only sensible way to live is without rules. And tonight you're gonna break your one rule. I'm considering it. There's only minutes left, so you'll have to play my game... ...if you wanna save one of them. ""Them""? You know, for a while there, I thought you really were Dent. The way you threw yourself after her. Look at you go. Does Harvey know about you and his little bunny? Where are they?! Killing is making a choice. - Where are they?! - Choose between one life or the other. Your friend the district attorney, or his blushing bride-to-be. You have nothing, nothing to threaten me with. Nothing to do with all your strength. Don't worry, I'm gonna tell you where they are, both of them. And that's the point. You'll have to choose. He's at 25052nd Street...",89.67500000000003,238,they will cast you out like leper You see their morals their code it is bad joke Dropped at first sign of trouble They are only as good as world allows them to be I will show you When chips are down these civilized people they will eat other See I am not monster I am just ahead of curve Where is You have rules and you think they will save you He is in control I have rule Oh Then that is rule you will have to break to know truth Which is only sensible way to live is without rules And tonight you are going to break your rule I am considering it There is only minutes left so you will have to play my game if you want to save of them Them You know for while there I thought you really were way you threw yourself after her Look at you go Does know about you and his little bunny Where are they is making choice Where are they Choose between life or other Your friend district attorney or his blushing bride to be You have nothing nothing to threaten me with Nothing to do with your strength Do not worry I am going to tell you where they are both of them And that is point You will have to choose He is at,neutral
34,"...and she's on Avenue X at Cicero. - Which one you going after? - Rachel. We're getting Dent! 25052nd Street! Hello? Can anybody hear me? Hello! - Rachel? - Harvey. Oh, Harvey, thank God. Are you okay? I'm all right. I'm in a... I'm in a warehouse. They got me wired to these oil drums. I am too. Harvey. I want my phone call. I want it. I want it. I want my phone call. That's nice. How many of your friends have I killed? I'm a 20-year man... ...and I know the difference between punks who need a lesson in manners... ...and the freaks like you who would just enjoy it. And you killed six of my friends. Six? Please. My insides hurt. I don't really care. Back away. The boss said he'd make the voices go away. He said he'd go inside and replace them with bright lights... ...like Christmas. You're out of your mind, pal. Back off. Medic to the holding tank. Come on. Get the door open. You guys, back off! Listen, we don't have a lot of time. They told me that only one of us was gonna make it... ...and that they were gonna let our friends choose. Okay, Rachel. It's gonna be fine. It's gonna be all right. They're coming for you. Listen to me. I'll help you. Just talk me through what's going on with you.",89.29600000000002,234,and she is on at one you going after We are getting Hello Can anybody hear me Hello Oh thank Are you okay I am all right I am in a I am in warehouse They got me wired to oil drums I am too Harvey I want my phone call I want it I want it I want my phone call That is nice How many of your friends have I killed I am year man and I know difference between punks who need lesson in manners and freaks like you who would just enjoy it And you killed of my friends Please My insides hurt I do not really care Back away boss said he would make voices go away He said he would go inside and replace them with bright lights like You are out of your mind pal Back off Medic to holding tank Come on Get door open You guys back off Listen we do not have lot of time They told me that only of us was going to make it and that they were going to let our friends choose Okay It is going to be fine It is going to be all right They are coming for you Listen to me I will help you Just talk me through what is going on with you,gratitude
35,"- Can you find something, anything, sharp? - I'm trying. - What's...? - Shit. Harvey? Harvey, what's happening? All available units, converge at 25052nd Street. Do you wanna know why I use a knife? Guns are too quick. You can't savor all the... ...little emotions. You see, in their last moments... ...people show you who they really are. So in a way, I knew your friends better than you ever did. Would you like to know which of them were cowards? What's that? He's got some kind of a... - ...contusion. - I know you're gonna enjoy this. I'm gonna have to try and enjoy it even more. Just put it down. Take it easy. Take it easy. Drop the weapon now! - It's my own damn fault, just shoot him! - Let him go now! Drop it! - What? Sorry? - What do you want? I just want my phone call. What...? What...? What's happening? Just talk to me, just for one second. - All right? - Right. Is that a phone? Mount the curb! Harvey, just in case, I wanna tell you something, okay? Don't think like that. They're coming. I know they are, but I don't want them to. I don't wanna live without you, and I do have an answer for you.",88.25099999999999,216,Can you find something anything sharp I am trying What is what is happening available units converge at Do you want to know why I use knife Guns are too quick You can not savor little emotions You see in their last moments people show you who they really are So in way I knew your friends better than you ever did Would you like to know which of them were cowards What is that He is got kind of contusion I know you are going to enjoy this I am going to have to try and enjoy it even more Just put it down Take it easy Take it easy Drop weapon now It is my own damn fault just shoot him Let him go now Drop it What Sorry What do you want I just want my phone call What What What is happening Just talk to me just for second All right Right Is that phone curb just in case I want to tell you something okay Do not think like that They are coming I know they are but I do not want them to I do not want to live without you and I do have answer for you,caring
36,"My answer is yes. No! No! No! Not me! Why are you coming for me? No! Rachel! Rachel! - Harvey. - No! No! Rachel! Okay. Rachel! No! No! Harvey, it's okay. It's all right. Listen. Somewh... No, commissioner! Rachel! No! Hello there. Back at the MCU, the Joker's gone. With Lau? The Joker planned to be caught. He wanted me to lock him up in the MCU. Dear Bruce: I need to be honest and clear. I'm going to marry Harvey Dent. I love him, and I wanna spend the rest of my life with him. When I told you that if Gotham no longer needed Batman, we could be together... ...I meant it. But now I'm sure the day won't come when you no longer need Batman. I hope it does. And if it does, I will be there... ...but as your friend. I'm sorry, Harvey. I'm sorry to let you down. If you lose your faith in me, please keep your faith in people. Love, now and always, Rachel. Prepared a little breakfast. - Very well, then. - Alfred. Yes, Master Wayne? Did I bring this on her? I was meant to inspire good...",88.67099999999998,196,My answer is yes No No No Not me Why are you coming for me No No No Okay No No it is okay It is all right Listen Somewh No commissioner No Hello there Back at 's gone With planned to be caught He wanted me to lock him up in Dear I need to be honest and clear I am going to marry I love him and I want to spend rest of my life with him When I told you that if no longer needed we could be together I meant it But now I am sure day will not come when you no longer need I hope it does And if it does I will be there but as your friend I am sorry I am sorry to let you down If you lose your faith in me please keep your faith in people Love now and always Prepared little breakfast Very well then Yes Did I bring this on her I was meant to inspire good,love
37,"...not madness, not death. You have inspired good. But you spat in the faces of Gotham's criminals. Didn't you think there might be casualties? Things always get worse before they get better. But Rachel, Alfred. Rachel believed in what you stood for... ...what we stand for. Gotham needs you. No, Gotham needs its true hero... ...and I let that murdering psychopath blow him half to hell. Which is why, for now... ...they're gonna have to make do with you. She was gonna wait for me, Alfred. Dent doesn't know. He can never know. What's that? - It can wait. - That bandit... ...in the forest in Burma. - Did you catch him? - Yes. How? We burned the forest down. He's credible, an M&A lawyer from a leading consultancy. He says he's waited as long as he can for Batman to do the right thing. Now he's taking matters into his own hands. We'll be live at 5 with the true identity of the Batman. I'm sorry about Rachel. The doctor says you're in agonizing pain, but that you won't accept medication. That you're refusing to... ...accept skin grafts. Remember that name... ...you all had for me... ...when I was at Internal Affairs? What was it, Gordon? Harvey, I... Say it. Say it! Two-Face. Harvey Two-Face.",86.25399999999996,216,not madness not death You have inspired good But you spat in faces of 's criminals Did not you think there might be casualties Things always get worse before they get better But believed in what you stood for what we stand for needs you No needs its true hero and I let that murdering psychopath blow him half to hell Which is why for now they are going to have to make do with you She was going to wait for me does not know He can never know What is that It can wait bandit in forest in Did you catch him Yes How We burned forest down He is credible lawyer from leading consultancy He says he is waited as long as he can for to do right thing Now he is taking matters into his own hands We will be live at with true identity of I am sorry about doctor says you are in agonizing pain but that you will not accept medication That you are refusing to accept skin grafts Remember name you all had for me when I was at What was it I Say it Say it Face Face,neutral
38,"Why should I hide who I am? I know you tried to warn me. I'm sorry. Wuertz picked you up. Was he working for them? Do you know who picked up Rachel? Harvey, I need to know which of my men I can trust. Why would you listen to me now? I'm sorry, Harvey. No. No, you're not. Not yet. This craziness, it's too much. Should've thought about that before you let the clown out of the box. You want him? I can tell you where he'll be this afternoon. Not so crazy as you look. I told you, I'm a man of my word. Where is the Italian? All tactical units will converge on the location in 20 minutes. I want auxiliary units to cover all possible getaway routes. Please. Joker-man, what you do with all your money? You see, I'm a guy of simple taste. I enjoy... ...dynamite... ...and gunpowder... ...and gasoline. What the...? And you know the thing that they have in common? They're cheap. How much are they paying you to say who Batman is? This is our chance. I want Lau alive. The Joker, either way. Hey, Jim. Get a load of this. Let's take the next caller. Harvey Dent didn't wanna give in to this maniac. You think you know better? I think that if we could talk to Dent today, he may feel differently. And we wish him a speedy recovery. Because God knows, we need him now.",88.85900000000001,245,Why should I hide who I am I know you tried to warn me I am sorry picked you up Was he working for them Do you know who picked up I need to know which of my men I can trust Why would you listen to me now I am sorry No No you are not Not yet craziness it is too much Should have thought about that before you let clown out of box You want him I can tell you where he will be afternoon Not so crazy as you look I told you I am man of my word Where is tactical units will converge on location in minutes I want auxiliary units to cover possible getaway routes Please man what you do with your money You see I am guy of simple taste I enjoy dynamite and gunpowder and gasoline What the And you know thing that they have in common They are cheap How much are they paying you to say who is This is our chance I want alive way Hey Get load of this Let us take next caller did not want to give in to maniac You think you know better I think that if we could talk to today he may feel differently And we wish him speedy recovery Because knows we need him now,curiosity
39,"You said you were a man of your word. Oh, I am. I'm only burning my half. All you care about is money. This town deserves a better class of criminal... ...and I'm gonna give it to them. Tell your men they work for me now. This is my city. They won't work for a freak. ""Freak."" Why don't we cut you up into little pieces... ...and feed you to your pooches? And then we'll see how loyal a hungry dog really is. It's not about money... ...it's about sending a message. Everything burns. - Who is this? - I had a vision... ...of a world without Batman. The Mob ground out a little profit... ...and the police tried to shut them down one block at a time. And it was so boring. I've had a change of heart. I don't want Mr. Reese spoiling everything... ...but why should I have all the fun? Let's give someone else a chance. If Coleman Reese isn't dead in 60 minutes... ...then I blow up a hospital. Call in every officer. Tell them to head to their nearest hospital and start evac and search. Call the transit authority, school board, prisons. Get every bus down to a hospital. The priority is Gotham General. Wheel everybody out of that place right now. You, you and you, you come with me. - Where are we going, sir? - To get Reese. I need you plugged in, checking Gordon's men and their families.",89.48299999999999,247,You said you were man of your word Oh I am I am only burning my half All you care about is money town deserves better class of criminal and I am going to give it to them Tell your men they work for me now This is my city They will not work for freak Why do not we cut you up into little pieces and feed you to your pooches And then we will see how loyal hungry dog really is It is not about money it is about sending message Everything burns Who is this I had vision of world without ground out little profit and police tried to shut them down block at time And it was so boring I have had change of heart I do not want spoiling everything but why should I have fun Let us give someone else chance If is not dead in minutes then I blow up hospital Call in officer Tell them to head to their nearest hospital and start evac and search Call transit authority school board prisons Get bus down to hospital priority is Wheel everybody out of place right now You you and you you come with me Where are we going To get I need you plugged in checking 's men and their families,neutral
40,"- Looking for? - Hospital admissions. Will you be wanting the Batpod? In the middle of the day? Not very subtle. The Lamborghini, then. Much more subtle. Excuse me. Let me through. Excuse me. Okay. Sir, could you help, please? I'm gonna find a bus for him. Sir? Commissioner, do you really think... ...an ordinary citizen would try to kill this man? Sir. Commissioner. Get the cars around the back! Go. Keep rolling, Sam. I see O'Brien and Richards. No immediate family member admitted to a Gotham hospital. - They're trying to kill me. - Well, maybe Batman can save you. Davis, they got space. Bring him out. Davis. I saw Burns and Zachary. Nothing on them. And a patrolman I don't know. Okay, so, what now? What do we do now? Where are we going? Send the information to Gordon. Get out of here. Davis. Ma'am, we're gonna have to move him now. - It's Berg, isn't it? - Commissioner. You okay, son? Hi. You know... ...I don't want there to be any hard feelings between us, Harvey. - When you and... - Rachel! ...Rachel were being abducted... ...I was sitting in Gordon's cage. I didn't rig those charges. Your men, your plan. Do I really look like a guy with a plan? You know what I am? I'm a dog chasing cars. I wouldn't know what to do with one if I caught it. You know? I just do things.",89.59299999999999,242,Looking for admissions Will you be wanting In middle of day Not very subtle then Much more subtle Excuse me Let me through Excuse me Okay could you help please I am going to find bus for him do you really think ordinary citizen would try to kill man Get cars around back Go Keep rolling I see and immediate family member admitted to hospital They are trying to kill me Well maybe can save you they got space Bring him out I saw and Nothing on them And patrolman I do not know Okay so what now What do we do now Where are we going Send information to Get out of here we are going to have to move him now It is is not it You okay son Hi You know I do not want there to be hard feelings between us When you and were being abducted I was sitting in 's cage I did not rig charges Your men your plan Do I really look like guy with plan You know what I am I am dog chasing cars I would not know what to do with if I caught it You know I just do things,sadness
41,"The Mob has plans. The cops have plans. Gordon's got plans. You know, they're schemers. Schemers trying to control their little worlds. I'm not a schemer. I try to show the schemers... ...how pathetic their attempts to control things really are. So when I say... Ah. Come here. When I say that you and your girlfriend was nothing personal... ...you'll know that I'm telling the truth. - I'm gonna need your weapon. - What? Why? Because my wife's in the hospital? Yeah, that'd be why. It's the schemers that put you where you are. You were a schemer, you had plans... ...and look where that got you. Police are taking every precaution... ...urging people not to take matters into their hands. I just did what I do best. I took your little plan and I turned it on itself. Look what I did to this city with a few drums of gas and a couple of bullets. You know what I noticed? Nobody panics when things go ""according to plan."" Even if the plan is horrifying. If tomorrow I tell the press that, like, a gangbanger will get shot... ...or a truckload of soldiers will be blowing up... ...nobody panics. Because it's all part of the plan. But when I say that one little old mayor will die... ...well, then, everyone loses their minds.",89.77900000000002,224,has plans cops have plans 's got plans You know they are schemers Schemers trying to control their little worlds I am not schemer I try to show schemers how pathetic their attempts to control things really are So when I say Ah Come here When I say that you and your girlfriend was nothing personal you will know that I am telling truth I am going to need your weapon What Why Because my wife 's in hospital Yeah that would be why It is schemers that put you where you are You were schemer you had plans and look where that got you Police are taking precaution urging people not to take matters into their hands I just did what I do best I took your little plan and I turned it on itself Look what I did to city with few drums of gas and couple of bullets You know what I noticed Nobody panics when things go according to plan Even if plan is horrifying If tomorrow I tell press that like gangbanger will get shot or truckload of soldiers will be blowing up nobody panics Because it is all part of plan But when I say that little old mayor will die well then everyone loses their minds,fear
42,"Introduce a little anarchy... ...upset the established order... ...and everything becomes chaos. I'm an agent of chaos. Oh, and you know the thing about chaos? It's fair. You live. You die. Now we're talking. Mr. Reese. That's Mr. Wayne, isn't it? - That was a very brave thing you did. - Trying to catch the light? - You weren't protecting the van? - Why? Who's in it? Don't you think I should go to the hospital? Don't watch a whole lot of news, do you, Mr. Wayne? Southeast. It's Gotham General. - Did you clear the building? - Yeah. You must know how many were inside. You have patient lists, roll call. Right now we're showing 50 people missing. One bus. The other buses were heading off to hospitals. I guess we missed one. What's your guess about where Harvey Dent is? Keep looking. And keep it to yourself. Anybody asks, we got him out. Get me the mayor's office on the line. We're gonna need the National Guard. ...people are still missing, including GCN's own Mike Engel. I'm now being told that we're cutting to a video GCN has just received. I'm Mike Engel for Gotham Tonight. ""What does it take to make you people wanna join in?"" You failed to kill the lawyer. I've gotta get you off the bench... ...and into the game. Bench. Game. - Come nightfall, this city is mine. - Mine. - And anyone left here plays by my rules. - Rules. Mr. Fox? Security is showing a break-in at the R&D Department. If you don't wanna be in the game...",88.90399999999998,267,Introduce little anarchy upset established order and everything becomes chaos I am agent of chaos Oh and you know thing about chaos It is fair You live You die Now we are talking That is is not it That was very brave thing you did Trying to catch light You were not protecting Why Who is in it Do not you think I should go to hospital Do not watch whole lot of news do you It is Did you clear building Yeah You must know how many were inside You have patient lists roll call Right now we are showing people missing bus other buses were heading off to hospitals I guess we missed What is your guess about where is Keep looking And keep it to yourself Anybody asks we got him out Get me mayor 's office on line We are going to need people are still missing including 's own I am now being told that we are cutting to video has just received I am for What does it take to make you people want to join in You failed to kill lawyer I have got to get you off bench and into game Game Come nightfall city is mine And anyone left here plays by my rules Rules is showing break in at If you do not want to be in game,neutral
43,"- ...get out now. - Get out now. But the bridge-and-tunnel crowd are sure in for a surprise. - Gotham P.D. has shut down... - Sweet Jesus. ...the area's bridges and tunnels. Shouldn't you be out there, you know, doing something? It's my day off. I gotta take a leak. Keep an eye out for me, will you? Now what? Need someone to shake it for you? Hello. Dent. Jesus. I thought you was dead. Half. Who picked up Rachel, Wuertz? - It must've been Maroni's men. - Shut up! Are you telling me that you're gonna protect the other traitor in Gordon's unit? I don't know, he never told me. Listen, Dent, I swear to God, I didn't know what they were gonna do to you. That's funny... ...because I don't know what's gonna happen to you either. Beautiful, isn't it? Beautiful. Unethical. Dangerous. You've turned every cell phone in Gotham into a microphone. And a high-frequency generator-receiver. You took my sonar concept and applied it to every phone in the city. With half the city feeding you sonar, you can image all of Gotham. This is wrong. I've gotta find this man, Lucius. At what cost? The database is null-key encrypted. It can only be accessed by one person. This is too much power for one person. That's why I gave it to you. Only you can use it. Spying on 30 million people isn't part of my job description. This is an audio sample. If he talks within range of any phone in the city... ...you can triangulate his position.",89.84099999999998,263,get out now Get out now But bridge and tunnel crowd are sure in for surprise has shut down area 's bridges and tunnels Should not you be out there you know doing something It is my day off I got to take leak Keep eye out for me will you Now what Need someone to shake it for you Hello I thought you was dead Half Who picked up It must have been 's men Shut up Are you telling me that you are going to protect other traitor in 's unit I do not know he never told me Listen I swear to I did not know what they were going to do to you That is funny because I do not know what is going to happen to you either Beautiful is not it Beautiful Unethical Dangerous You have turned cell phone in into microphone And high frequency generator receiver You took my sonar concept and applied it to phone in city With city feeding you you can image all of This is wrong I have got to find man At cost database is null key encrypted It can only be accessed by person This is too much power for person That is why I gave it to you Only you can use it Spying on people is not part of my job description This is audio sample If he talks within range of phone in city you can triangulate his position,amusement
