Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
69,"Lady. How can a sister not know where her brother lives? We really don't know. We haven't seen him for a long time. How long? About three years. Where did he live then? In prison, right? Yes, in prison. What a screwed-up family. Now let's put things in order, yes? Like I said before,",21.36,54,How can sister not know where her brother lives We really do not know We have not seen him for long time How long About years Where did he live then In prison right Yes in prison What screwed up family Now let us put things in order yes Like I said before,sadness
70,"your brother and brother-in-law sold three of my girls. But I've paid twenty thousand for those girls. What shall we do about that? Let's sign a contract. Why aren't you answering? Byeong-soo! Are you all right? Everything's okay. He was like this ever since he was a baby. My son was bleeding when I came back home. My damn brother was the only one home. Ever since then, I barely saw my brother.",31.080000000000002,73,your brother and brother in law sold of my girls But I have paid for girls What shall we do about that Let us sign contract Why are not you answering Are you all right Everything 's okay He was like this ever since he was baby My son was bleeding when I came back home My damn brother was only home Ever since then I barely saw my brother,sadness
71,"Where are we going? I said where are we going? We're not looking for my mom, are we? Be quiet! Let me think. Is your name Oh Eun-shil? Why? Your eyes are very pretty. Shut up. Why'd you cut your hair so short? You'd look sexy with long hair. - Hey! - Yes?",21.6,53,Where are we going I said where are we going We are not looking for my mother are we Be quiet Let me think Is your name Oh shil Why Your eyes are very pretty Shut up Why did you cut your hair so short You would look sexy with long hair Hey Yes,neutral
72,- You want a beating? - No. Just sit and don't screw around. You're not wearing any perfume. You must be on your period. Smells fishy. Is this a call-girl massage parlor? Let me ask you something. What's up? We're in deep trouble. That asshole has done this twice before. What are you talking about? The prosecutor called. Young-min said he killed someone before.,23.8,64,You want beating No Just sit and do not screw around You are not wearing perfume You must be on your period fishy Is this call girl massage parlor Let me ask you something What is up We are in deep trouble asshole has done this twice before What are you talking about prosecutor called said he killed someone before,annoyance
73,"But he was freed since there wasn't enough evidence. The prosecutor ordered him to be freed. The chief is going to have a fit. We're screwed. You want to die? Did you kill them or not? Answer me, you bastard! Young-min, you told us everything before. What's wrong with you? Turn the camera. Let me ask you once more. Did you kill them or not?",22.24,65,But he was freed since there was not enough evidence prosecutor ordered him to be freed chief is going to have fit We are screwed You want to die Did you kill them or not Answer me you bastard you told us everything before What is wrong with you Turn camera Let me ask you once more Did you kill them or not,anger
74,I'm sorry. Who the hell do you think you are? You must think we're some damn clowns. I checked. Noryangjin station's warrant was rejected by the judge. Eunpyung station was like us. Both stations had insufficient evidence. Screw them. That asshole is the murderer. He can't make that kind of statement if he hadn't killed them. That's right. So do you want to let him go? Or search that neighborhood to find some evidence?,23.720000000000002,74,I am sorry Who hell do you think you are You must think we are damn clowns I checked station 's warrant was rejected by judge station was like us stations had insufficient evidence Screw them asshole is murderer He can not make kind of statement if he had not killed them That is right So do you want to let him go Or search neighborhood to find evidence,anger
75,"Listen carefully. He said he buried the victims, - Right? - Yes, sir. It means he buried the victims somewhere else. He couldn't have buried all 1 2 bodies in his front yard. - In the mountain! - Yes, but are there many mountains there? No, sir. No, there is only one. Sungmi Mountain. - Am I right? - Yes, sir. Go search there. Find the dead bodies.",22.0,68,Listen carefully He said he buried victims Right Yes sir It means he buried victims somewhere else He could not have buried bodies in his front yard In mountain Yes but are there many mountains there No No there is only Am I right Yes Go search there Find dead bodies,neutral
76,"Are you really a cop? Show me your badge. I can't believe this. You're not a cop, are you? Fuck. Fuck? Get lost. Repeat this number, 016-9265-4885. 9265-4885... Find it. See if anyone's coming! Here.",23.72,35,Are you really cop Show me your badge I can not believe this You are not cop are you Fuck Fuck Get lost Repeat number Find it See if anyone 's coming Here,anger
77,"Hyun-ju Where is she? Not here. She disappeared on this day? Don't know. Not knowing doesn't resolve things, you bastard. You didn't even look for her? Where's your dad? He's in Brazil Brazil? Where in Brazil? Rio de Janeiro.",15.000000000000002,39,Where is she Not here She disappeared on day Do not know Not knowing does not resolve things you bastard You did not even look for her Where is your dad He is in Where in,surprise
78,What? The old capital of Brazil. What's he doing there? Working. Have you seen your dad? No. Did you talk on the phone with him? Damn. What a bitch. Better off saying Saudi Arabia. Eat up. What a damn temper.,18.84,40,What old capital of What is he doing there Working Have you seen your dad No Did you talk on phone with him Damn What bitch Better off saying Eat up What damn temper,anger
79,"Are you okay? Yes. Damn it. Shit! I've found it. - Where? - Right here. Hee-jeong Where is she now? - Yes? - Where's Hee-jeong? She's gone, too? She went to a customer. He's a complete lunatic.",21.44,37,Are you okay Yes Damn it Shit I have found it Where Right here Where is she now Yes Where is She is gone too She went to customer He is complete lunatic,caring
80,"So do you know where he lives? No. Then where were you two? Somewhere around here. Was there anything strange about him? A lot. Tell me. His dick wouldn't get hard. Watch what you say around the kid. I mean, his penis didn't get erect. So?",21.76,46,So do you know where he lives No Then where were you Somewhere around here Was there anything strange about him lot Tell me His dick would not get hard Watch what you say around kid I mean his penis did not get erect So,curiosity
81,"No matter how hard I tried, it wouldn't work. He said he wasn't drunk, either. That meant he was impotent. Why'd an impotent bastard call me then? Then what? What else? I treated him like a king so that I can keep the money. Then he kept calling me, asking me to live with him. I got aggravated so I didn't answer. Then that crazy bastard started sending me strange pictures. He was covered with blood and said he'd kill me.",24.0,81,No matter how hard I tried it would not work He said he was not drunk either That meant he was impotent Why did impotent bastard call me then Then what What else I treated him like king so that I can keep money Then he kept calling me asking me to live with him I got aggravated so I did not answer Then crazy bastard started sending me strange pictures He was covered with blood and said he would kill me,anger
82,"He kept bothering me like that for several days. Do you still have the pictures? Are you crazy? I erased all of them. Okay. Did he do something? He killed someone, didn't he? Hey, mister! Mister! Hey... Don't go anywhere. - Where is it? - Over here. Here.",19.839999999999996,48,He kept bothering me like that for several days Do you still have pictures Are you crazy I erased all of them Okay Did he do something He killed someone did not he Hey Hey Do not go anywhere Where is it Over here Here,curiosity
83,"Are you sure this is it? Yes, look. Is this the wrong place? Tell me what's going on. Search some more with the keys. Why? Mi-jin isn't here, idiot! Let's go. Meathead! - Where did he go? - I don't know! You go over there. I told you I'd pay you back, asshole!",19.8,53,Are you sure this is it Yes look Is this wrong place Tell me what is going on Search more with keys Why Mi jin is not here idiot Let us go Where did he go I do not know You go over there I told you I would pay you back asshole,anger
84,"I have to live, too! Why'd he call me out in such a hurry? It's a big headache. Damn it. - Eun-shil, go wash up. - Okay. Did you laugh? Did you? Get up, asshole. We have a guest. Son of a bitch. Wake me up if anyone comes. Where is Kim Mi-jin? I don't know who she is. Where is she?",24.44,62,I have to live too Why did he call me out in hurry It is big headache Damn it shil go wash up Okay Did you laugh Did you Get up asshole We have guest of bitch Wake me up if anyone comes Where is jin I do not know who she is Where is she,anger
85,"Where is she? Answer me! Spare me. Where is she? I really don't know. Spare me. We shared the same prison cell. He visited me four months ago. He needed a place to stay for two weeks. I haven't seen him since then. Oh yeah, I saw him once. He came in and took his bag while I was asleep. What sort of bag? A large black bag.",28.760000000000005,68,Where is she Answer me Spare me Where is she I really do not know Spare me We shared same prison cell He visited me months ago He needed place to stay for weeks I have not seen him since then Oh yeah I saw him once He came in and took his bag while I was asleep What sort of bag large black bag,curiosity
86,"It had all kinds of tools in it. What tools? Just tools. Like a chisel, hammer and saw. Did he say where he was going? No. Who painted all this? He did. No. Then what about a girlfriend? No. Have you ever had a girlfriend?",20.4,45,It had kinds of tools in it tools Just tools Like chisel hammer and saw Did he say where he was going No Who painted this He did No Then what about girlfriend No Have you ever had girlfriend,neutral
87,Yes. How long was your relationship? About a year. Then you must've had sex with her. Why? Are you embarrassed? Just tell me. Have you ever had sex with your girlfriend? Mr. Ji. Have you ever had sex with a woman? Why do you want to know? Don't answer if you don't want to. I'll ask something else. At your house...,30.48,61,Yes How long was your relationship About a year Then you must have had sex with her Why Are you embarrassed Just tell me Have you ever had sex with your girlfriend Have you ever had sex with woman Why do you want to know Do not answer if you do not want to I will ask something else At your house,disgust
88,"I asked you. Why you do you want to know? I thought that you might be impotent. How would you know? Have you seen it? Because assholes like you mostly are. You're impotent, aren't you? When you see a woman, you want to have sex but you can't. So you kill them with a chisel, right? You think the chisel is your penis. The pleasure from hammering the chisel on a woman's head. Stop it. You killed young women because of that pleasure.",28.759999999999998,83,I asked you Why you do you want to know I thought that you might be impotent How would you know Have you seen it Because assholes like you mostly are You are impotent are not you When you see woman you want to have sex but you can not So you kill them with chisel right You think chisel is your penis pleasure from hammering chisel on woman 's head Stop it You killed young women because of pleasure,anger
89,"Stop it. That's not it. That's not why. Are you curious? I'll tell you. Why'd you kill them? Come here. I'll tell you why. Come over here. - Just sit down. - I'll tell you. Go sit down, you bastard. Sit. I'm right, aren't l? You want to have sex, but your body can't.",22.439999999999998,54,Stop it That is not it That is not why Are you curious I will tell you Why did you kill them Come here I will tell you why Come over here Just sit down I will tell you Go sit down you bastard I am right are not l You want to have sex but your body can not,anger
90,"So the women... - What do you know? - Let go! What do you know? Stop it! Why do you keep bothering me? Why? Bravo. Hey, where's the kid? What? Where's the kid? - What? - You dumb ass. Go that way, idiot! Over here! Hurry!",20.64,46,So women What do you know Let go What do you know Stop it Why do you keep bothering me Why Hey where is kid What Where is kid What You dumb ass Go way idiot Over here Hurry,anger
91,"- Hurry! - This way! Are you her father? You didn't sign here. From now on, we're searching Mangwon to find Ji Young-min's place. The residents will be awake, and we'll have more backup. We have no warrant and no approval, so by twelve, bring back any evidence, if you need to fake it, got it? Yes, sir. You call that a response, you bastards? Yes, sir! Tell me where it is!",26.240000000000002,72,Hurry way Are you her father You did not sign here From now on we are searching to find 's place residents will be awake and we will have more backup We have warrant and approval so by bring back evidence if you need to fake it got it Yes sir You call that response you bastards Yes Tell me where it is,anger
92,"Where is it? Answer me, you asshole! Tell me! Where is it? Where is it? Answer me, you son of a bitch! What's the matter? What is it? Go inside. What happened? What did he say? He confessed. Mangwon, 893-1. - Move your ass! - Get in there fast!",20.32,49,Where is it Answer me you asshole Tell me Where is it Where is it Answer me you son of bitch What is matter What is it Go inside What happened What did he say He confessed Move your ass Get in there fast,anger
93,"Dig deep all around, got it? Yes, sir. Run inside! Hurry up! Dig inside! You bastard! Where were you? You can't dig with a walkie-talkie, idiot! Come over here. There's something strange here. Not there, come over here. There's something strange. Yeah? Hey, hang it over there.",21.16,47,Dig deep all around got it Yes sir Run inside Hurry up Dig inside You bastard Where were you You can not dig with walkie talkie idiot Come over here There is something strange here Not there come over here There is something strange Yeah Hey hang it over there,annoyance
94,"Yes, sir. Is there anything? Look, isn't this blood? Not blood. It looks like hot sauce. It is hot sauce. Asshole. That means he's worked here up until six months ago. Yes. And you didn't know when he came and went? How would I know if he sneaked in here at night? Do you know how many people he's killed? Shit, this is crazy.",21.200000000000003,64,Yes Is there anything Look is not blood Not blood It looks like hot sauce It is hot sauce That means he is worked here up until months ago Yes And you did not know when he came and went How would I know if he sneaked in here at night Do you know how many people he is killed this is crazy,surprise
95,I really don't know anything! - Don't yell at me. - It's not here. Get out. - If we find... - Mi-jin isn't here. We're right here. Her car is parked here. This doesn't make sense. Why doesn't it? It's more than a 20-minute walk from her car to here. It's here. Five minutes away. Let's search there.,20.279999999999998,58,I really do not know anything Do not yell at me It is not here Get out If we find Mi jin is not here We are right here Her car is parked here This does not make sense Why does not it It is more than minute walk from her car to here It is here minutes away Let us search there,anger
96,"With the men we have, we can finish quickly. He told us he buried them here! That asshole is talking bullshit! You bastard. What's with you? Is it because of the money? When will you get your act straight? I don't believe this. Ji Young-min is on his way now. Let's talk when he comes. Why do you move so slowly? I'm sorry, sir. Hey! I told you to cover his face.",21.68,72,With men we have we can finish quickly He told us he buried them here asshole is talking bullshit You bastard What is with you Is it because of money When will you get your act straight I do not believe this is on his way now Let us talk when he comes Why do you move so slowly I am sorry Hey I told you to cover his face,annoyance
97,"- Sorry, sir. - Get the mask. Morons. Get moving! Put him in the car! Yes, sir. Move your asses, will you? You seem busy. Ji Young-min, you should say hi if you had seen me. Take off your cap. Damn it, you ignorant cops. Have you lost your mind? Suspect of the Mapo murder case was arrested. It's pitiful, isn't it?",27.480000000000004,62,Get mask Morons Get moving Put him in car Yes sir Move your asses will you You seem busy you should say hi if you had seen me Take off your cap Damn it you ignorant cops Have you lost your mind Suspect of Mapo murder case was arrested It is pitiful is not it,anger
98,"I understand. Shit splashes on the mayor's face. You must be scared to death. Set Young-min free this instant, and bring your men back. How about we do this? The DNA results will be out soon. If people find out about this, how would they react? A cop who got shit on the mayor's face forced an innocent citizen to be a serial killer to save face. But that citizen's face was pulverized. Stop what you're doing and tell me who did that to Young-min. Drag him down here now. I'll do everything to get him fired. What the hell's wrong with you?",34.63999999999999,103,I understand Shit splashes on mayor 's face You must be scared to death free instant and bring your men back How about we do this DNA results will be out soon If people find out about this how would they react cop who got shit on mayor 's face forced innocent citizen to be serial killer to save face But citizen 's face was pulverized Stop what you are doing and tell me who did that to Drag him down here now I will do everything to get him fired What hell 's wrong with you,anger
99,"- Jung-ho! - Let go. Jung-ho, come here! He's calling me, idiot! He's calling me, asshole. You better watch it! You have to hurry and go. Where to? Stay still, asshole. Bastard. Hurry and catch him! Are you out of your minds? Why? What's with this?",22.6,46,Let go come here He is calling me idiot He is calling me asshole You better watch it You have to hurry and go Where to Stay still Hurry and catch him Are you out of your minds Why What is with this,anger
100,"What? Jung-ho! What's going on? The chief said to bring you in! So why'd you hit him, idiot? Go away! I'll chop you down! It's all over! We have to give up the case and set Young-min free! Why? Are you crazy? We don't have any power! The prosecutor told us to! If he goes out, what about Mi-jin? She's dead. She died a long time ago!",22.799999999999997,67,What What is going on chief said to bring you in So why did you hit him idiot Go away I will chop you down It is all over We have to give up case and set min free Why Are you crazy We do not have power prosecutor told us to If he goes out what about jin She is dead She died long time ago,neutral
101,"So put that down now! Why would she die, you asshole? Grab that bastard! Catch him! Run faster! Over there! That way! Hurry! - Catch him! - Run fast! Bastards! Catch him! Stay still, you bastard! - Make him not move! - You sons of bitches! Hey! You sons of bitches!",23.36,51,So put that down now Why would she die you asshole Grab bastard Catch him Run faster Over there way Hurry Catch him Run fast Bastards Catch him Stay still you bastard Make him not move You sons of bitches Hey You sons of bitches,anger
102,"Let go! Open the door! Get in! Get in there! Why didn't you just kill me with the hoe? That's enough. Give me a cigarette. Ji-man, give me a cigarette. Damn it. Give it. Give me a lighter. Kyung-suk, still working back door?",22.88,43,Let go Open door Get in Get in there Why did not you just kill me with hoe That is enough Give me cigarette man give me cigarette Damn it Give it Give me lighter still working back door,neutral
103,"Buy your mom some good food after ripping off businesses? It's you who's made big money, you bastard. Kyung-suk and l made some money back then. Shit, but I was the only one who got fired. Isn't that right? Is your wallet full from sucking that pig's ass? - Does your mother know that? - What the... Give me the key. Hurry. Where's Ji Young-min? He's probably out now. Shit.",26.680000000000003,70,Buy your mother good food after ripping off businesses It is you who is made big money you bastard and l made money back then Shit but I was only who got fired Is not that right Is your wallet full from sucking pig 's ass Does your mother know that What Give me key Where is He is probably out now Shit,anger
104,"Taxi! Taxi! Anybody here? Anybody here? Yes? - Oh, my goodness! - Call the police! Hurry! Ma'am. Ma'am! Yes. Oh, hello. - Cigarettes? - Yes. What happened to your face?",18.16,30,Anybody here Anybody here Yes Oh my goodness Call police Hurry Yes Oh Yes What happened to your face,surprise
105,"It was some lunatic. Why are there so many lunatics in this neighborhood? What's wrong? I'm scared to death. Stay with us for a while. - Why? - Well, some lunatic locked up a girl and tried to kill her. Is that so? Maybe it's the same guy who hit you. Have a nice day. Just stay here a little longer! - Why? - What if that lunatic comes here?",22.12,70,It was lunatic Why are there so many lunatics in neighborhood What is wrong I am scared to death Stay with us for while Why Well lunatic locked up girl and tried to kill her Is that so Maybe it is same guy who hit you Have nice day Just stay here little longer Why What if lunatic comes here,fear
106,"Why would he come here? That girl is here. Just wait here until the police arrive. Help yourself to any drinks. What's taking the police so long? When did you report it? It's been quite a while. Why aren't they coming? - Ma'am. - Yes? Do you happen to have a hammer or a club? Why? Well, I don't have a club.",22.080000000000002,62,Why would he come here girl is here Just wait here until police arrive Help yourself to drinks What is taking police so long When did you report it It is been while Why are not they coming Yes Do you happen to have hammer or club Why Well I do not have club,neutral
107,"Here's a hammer. Seeing you stand there like that makes me feel safe. Just stand there like that, and when that lunatic comes, pound his face, okay? Hey. Wake up. Hey. You're really unbelievable. How did you get out? How did you get out? Damn it. What happened?",24.880000000000003,48,Here is hammer Seeing you stand there like that makes me feel safe Just stand there like that and when lunatic comes pound his face okay Hey Wake up Hey You are really unbelievable How did you get out How did you get out Damn it What happened,neutral
108,Gil-woo! Gil-woo! Gil-woo! Gil-woo! Mi-jin! Mi-jin... Gil-woo... Gil-woo! - You have to leave. - Stop. Don't push! Hey! Hey! Hey! Hey! Gil-woo!,17.32,22,jin woo You have to leave Stop Do not push Hey Hey Hey Hey,neutral
109,Look after the kid. He sent me a strange text message. He covered his body with blood. Hurry and tell me. Right there. What about the telecom company? No judge's approval on Sunday. Tell him to issue it before I kill someone! What bastard was it? Who spilled the beans? I told you to watch your mouth! Jung-ho.,17.319999999999997,58,Look after kid He sent me strange text message He covered his body with blood Hurry and tell me Right there What about telecom company judge 's approval on Tell him to issue it before I kill someone What bastard was it Who spilled beans I told you to watch your mouth,neutral
110,"Jung-ho, it's me. You're not answering your phone. Don't get mad and listen to me. I want to quit. I really can't take it. I'm too scared to do this job. Mangwon church Here doggie, doggie. Here you are. May I help you? Do you know him? Mr. Park Dong-won.",26.04,50,it is me You are not answering your phone Do not get mad and listen to me I want to quit I really can not take it I am too scared to do job Mangwon church Here doggie doggie Here you are May I help you Do you know him,fear
111,"He worked in construction. He helped to expand the church recently. I saw him then. He made that cross. He's very talented. PARK Dong-won If you ask Mr. Park, he may know him. Mangwon district, 24-1 Where are you going? Let's go inside. Where is he? Here! Freeze!",20.68,48,He worked in construction He helped to expand church recently I saw him then He made cross He is very talented won If you ask he may know him district Where are you going Let us go inside Where is he Here Freeze,admiration
112,"You bastard, what are you doing? Jung-ho, put it down. Jung-ho, that's enough. Get it right over there! Where are all the reporters?",13.6,23,You bastard what are you doing put it down that is enough Get it right over there Where are reporters,anger
