Scene,Text,TimeTaken,NumberOfWords,clean_text,emotion
52,"What if you come with me? Can I feed my birds first? Ray. What was that? That was his name. Which one? The quiet one, or the... Jesus. I was off-duty one day in this bar in Washington Heights where cops didn't have to pay for their drinks. And a couple of guys came in to rob the place. I chased them into the street, shot two dead, got a third one in the leg. He'll never walk right again.",25.951999999999998,80,What if you come with me Can I feed my birds first Ray What was that That was his name one quiet one or I was off duty day in bar in where cops did not have to pay for their drinks And couple of guys came in to rob place I chased them into street shot dead got third in leg He will never walk right again,neutral
53,"Yeah. I quit drinking that day. It just wasn't as much fun after that. People are afraid of all the wrong things. I'll be right back. I wonder if he'd pay as much for the nurse? We made a mistake. Come on, let's go. Wait, wait. They work for the fucking DEA? Probably not for very long and almost certainly not as agents. Then what were they? I don't know. Maybe they were used as confidential informants or maybe they were office staff.  692 00:52:45,960 --> 00:52:*****5 Whatever they were, they couldn't have",26.086999999999996,93,Yeah I quit drinking day It just was not as much fun after that People are afraid of wrong things I will be right back I wonder if he would pay as much for nurse We made mistake Come on let us go Wait wait They work for fucking Probably not for very long and almost certainly not as agents Then what were they I do not know Maybe they were used as confidential informants or maybe they were office staff   > 00:52:*****5 Whatever they were they could not have,anger
54,"gone very far or lasted very long. - Why not? - Because they're insane. They managed to get their hands on some files. One of which had my name on it. And if my name's on a DEA file, that means I'm being looked at, right? Or you were at one time. You know a lot of people, do what you do? It's not like we have a union or anything, but I know a few. Why? I want you to call them and tell them what happened to Carrie. Tell them you've hired a... Are you fucking kidding me? Word gets out about Carrie, cops are gonna be...",25.078,109,gone very far or lasted very long Why not Because they are insane They managed to get their hands on files of which had my name on it And if my name 's on file that means I am being looked at right Or you were at time You know lot of people do what you do It is not like we have union or anything but I know few Why I want you to call them and tell them what happened to Tell them you have hired a Are you fucking kidding me Word gets out about cops are going to be,annoyance
55,"They've done this before. And they're gonna do it again. This time I wanna hear about it. What do I say? You'll think of something. I could have paid them. I had the whole million. It was our nest egg. You know, the money I was gonna use to get out. And this guy I know, he was gonna put me into some Internet startup, sell shoes online or some bullshit. It was our future and I didn't want to give it to them. Now how fucking stupid is that?",21.641,90,They have done this before And they are going to do it again time I want to hear about it What do I say You will think of something I could have paid them I had whole It was our nest egg You know money I was going to use to get out And guy I know he was going to put me into Internet startup sell shoes online or bullshit It was our future and I did not want to give it to them Now how fucking stupid is that,anger
56,"She was already dead. If she wasn't, they would have killed her anyway. Call your friends. Gotteskind? I just knew her as Marie. Jacinto. My man. You know where it is. She lived around here? She worked around here. Where? On the corner. No, no, your mama likes the one percent, not the two. She was a dealer?",20.241,58,She was already dead If she was not they would have killed her anyway Call your friends Gotteskind I just knew her as My man You know where it is She lived around here She worked around here Where On corner No no your mama likes percent not She was dealer,realization
57,"She worked out of a crib not too far from here, if you know what I mean. See that old building down the block with the vacuum repair on the ground? Hola. All right, tell me, cocksucker, what do you want with Marie G? You on the job, fucker? Retired. Who you working for, the family? Shit. When are you guys gonna leave it alone, huh? We didn't do it, okay? Okay.",19.319,72,She worked out of crib not too far from here if you know what I mean See old building down block with vacuum repair on ground All right tell me cocksucker what do you want with You on job fucker Retired Who you working for family Shit When are you guys going to leave it alone huh We did not do it okay Okay,annoyance
58,You think we'd just chop up a cop and leave her on our own fucking doorstep? My son's a fucking moron but he's not an idiot. Wait. Marie was a cop? Who are you? I'm not after you. Or your son. I want... I want the guys that killed Marie. Not if I kill 'em first. You dealing outta the store? Not anymore. But she was working you? Working him?,22.789,70,You think we would just chop up cop and leave her on our own fucking doorstep My son 's fucking moron but he is not idiot Wait was cop Who are you I am not after you Or your son I want I want guys that killed Not if I kill them first You dealing outta store Not anymore But she was working you Working him,anger
59,"Fucking moron wanted to marry her. That's how good she was. Hello, my name's Peter. I'm an alcoholic and still a drug addict, and I got one day back. Hi, Peter. It's good to see all the friendly faces again. Still haven't managed to turn your back on me. So I slipped, you know? It happens. The funny thing is I didn't start using until I was 28. Yeah? Up until then, I never even smoked a joint.",22.46,78,moron wanted to marry her That is how good she was Hello my name 's I am alcoholic and still drug addict and I got day back Hi It is good to see friendly faces again Still have not managed to turn your back on me So I slipped you know It happens funny thing is I did not start using until I was Yeah Up until then I never even smoked joint,amusement
60,"Even when I was overseas, you know, half my unit was on one thing or another. You were in the army? Yeah, I was in Germany, then Desert Storm. I come home, go back to school, and me and Kenny, we start dealing. Just enough to get by. It was more Kenny's thing. He was dealing in college. I do it to pay for art school. Wind up getting hooked on the product. Drop out. Meanwhile, Kenny, he stays in the business, starts making some real money",20.865,87,Even when I was overseas you know my unit was on thing or another You were in army Yeah I was in then I come home go back to school and me and we start dealing Just enough to get by It was more 's thing He was dealing in college I do it to pay for art school Wind up getting hooked on product Drop out Meanwhile he stays in business starts making real money,neutral
61,"while I'm eating garbage and sleeping in abandoned buildings. Till one night I nearly blew my fucking heart out of my mouth up in Harlem. What are you gonna do now? I got this job as a bread maker. Figure stay busy at night, sleep during the day. Get in less trouble. All right. See you around. Take it easy. The number you have reached is not in service. Please check... Directory assistance. I'd like the number for the East Village Plumbing, please. What borough? I assume it's the East Village.",26.603,91,while I am eating garbage and sleeping in abandoned buildings Till night I nearly blew my fucking heart out of my mouth up in What are you going to do now I got job as bread maker Figure stay busy at night sleep during day Get in less trouble All right See you around Take it easy number you have reached is not in service Please check Directory assistance I would like number for please What borough I assume it is,caring
62,"One moment. - No listing in Manhattan. - Try Brooklyn. Nothing in Brooklyn either. Try all the boroughs. I'm sorry, we have no listing. Thanks. What happened to you? I bumped into something. You okay? I'm fine. - What you got there in your backpack? - Nothing. Just my notebook. Some Twizzlers. Unless you're talking about my pencil case. No. I'm talking about the black Beretta with the taped grip",21.374,70,moment listing in Try Nothing in either Try boroughs I am sorry we have listing Thanks What happened to you I bumped into something You okay I am fine What you got there in your backpack Nothing Just my notebook Unless you are talking about my pencil case No I am talking about black with taped grip,gratitude
63,"you got tucked beside your water bottle. You mean this. My new jammie. It's a nice one. What are you planning on doing with it? I don't know, man. Right now it's just for protection. Figure, I'm gonna be a detective, I need a piece. Where'd you get it? I was just taking a nap in some alley. Heard some footsteps. I seen some dude who works as a lookout for some ballers. He just threw the bag in a dumpster and split. You stole someone's stash?",23.862000000000002,87,you got tucked beside your water bottle You mean this My new jammie It is nice one What are you planning on doing with it I do not know man Right now it is just for protection Figure I am going to be detective I need piece Where did you get it I was just taking nap in alley Heard footsteps I seen dude who works as lookout for ballers He just threw bag in dumpster and split You stole someone is stash,confusion
64,"I didn't steal it. I left the money and the rock where it was. They're going to come back for the piece, you know that. Naw. They're in the wind, Matthew. Trust me. Cops clipped their ass. You know how to use that? Shit. Point it at me. Like you're gonna shoot me. Go ahead. Come on. That the way you hold a gun? That's the way I hold it, yeah. You know how to jack the clip? Empty it? Clean it? But the gun's still not empty. You know that, right?",25.607,92,I did not steal it I left money and rock where it was They are going to come back for piece you know that They are in wind Trust me Cops clipped their ass You know how to use that Shit Point it at me Like you are going to shoot me Go ahead Come on That way you hold gun That is way I hold it yeah You know how to jack clip Empty it Clean it But gun 's still not empty You know that right,neutral
65,"You know there's still a round left in the chamber here? Now. Put it back together. Caress it. Rub it, like it's part of you. Feels good, doesn't it? Word. It's all oily and whatnot. Turn off the safety. Now cock it. Now put it to your temple and pull the fucking trigger. - What? - You heard me. Shoot yourself in the head. Might as well get it over with now.",19.61,72,You know there is still round left in chamber here Now Put it back together Caress it Rub it like it is part of you Feels good does not it Word It is all oily and whatnot Turn off safety Now cock it Now put it to your temple and pull fucking trigger What You heard me Shoot yourself in head Might as well get it over with now,anger
66,"Because you walk around with a gun, sooner or later, it's gonna happen anyway. No rewind. No going out for popcorn and coming back to the show. It's just you with that gun in your hand, stupid look on your face, and your hash all over the wall. Take it easy now, TJ. Fuck! Scudder, I'm assuming you're not dumb enough to shoot a federal agent. Show me your badge. Right now. Okay. I'm reaching for my folder. Stover. Drug Enforcement.",25.311000000000003,81,Because you walk around with gun sooner or later it is going to happen anyway rewind No going out for popcorn and coming back to show It is just you with gun in your hand stupid look on your face and your hash all over wall Take it easy now Fuck I am assuming you are not dumb enough to shoot federal agent Show me your badge Right now Okay I am reaching for my folder Stover,anger
67,"Put it down. Great. It's broken. Next time identify yourself. Hey, maybe we should pull over, try again this time without the sucker punch, see how well you do. Why wait? Hey, that's enough. Who you working for? Kenny Kristo? - I can't say. - Cut it out, Scudder. You're not licensed so you don't have privilege. And you're retired, so this gives you about as much legal authority as a fucking mailman.",20.297,73,Put it down Great It is broken Next time identify yourself Hey maybe we should pull over try again time without sucker punch see how well you do Why wait Hey that is enough Who you working for I can not say Cut it out You are not licensed so you do not have privilege And you are retired so this gives you about as much legal authority as fucking mailman,anger
68,"So the sooner you tell me what you're doing hanging with known drug dealers, the sooner you can get to an AA meeting and not talk about it. I'm trying to find Ray and his buddy what's-his-name. You know, the two guys that killed Marie Gotteskind? I don't know who you mean. Really? They go around saying they're on the DEA payroll. Usually right before they chop someone into little pieces. Was Gotteskind looking at Kenny Kristo? I can't answer that. Maybe Mrs. Kristo can. Although we haven't seen her around for a while, have we, guys?",24.634,97,So the sooner you tell me what you are doing hanging with known drug dealers the sooner you can get to meeting and not talk about it I am trying to find and his buddy what is his name You know guys that killed I do not know who you mean Really They go around saying they are on payroll Usually right before they chop someone into little pieces Was Gotteskind looking at I can not answer that Maybe can Although we have not seen her around for while have we guys,confusion
69,"I know, maybe you should talk to the brother, Peter. Seeing as he used to spend a lot of time over there. Know what? I was wrong. This guy doesn't know a fucking thing. Uncuff him. We're done here. In the program, they have this saying. ""Don't give up five minutes before the miracle happens."" Scudder. Of course the flip side of that one is, if you do give up, you'll never know. What are you doing here?",22.333000000000002,78,I know maybe you should talk to brother Seeing as he used to spend lot of time over there Know what I was wrong guy does not know fucking thing him We are done here In program they have saying Do not give up minutes before miracle happens Of course flip side of one is if you do give up you will never know What are you doing here,anger
70,"I'm admiring your wallpaper. Those are the studies I was doing for the painting. You do them all here? Yeah. We had to. Wanted it to be a surprise for Kenny. Was he? Surprised? What do you want, man? You and Carrie put the DEA onto your brother, didn't you? Hey. I wouldn't blame you for hating the guy. I mean, it's not just that he has a beautiful wife, it's not just that he's got all that money,",22.672,79,I am admiring your wallpaper Those are studies I was doing for painting You do them all here Yeah We had to Wanted it to be surprise for Was he Surprised What do you want man You and put onto your brother did not you Hey I would not blame you for hating guy I mean it is not just that he has beautiful wife it is not just that he is got money,admiration
71,"while you work some get-well job making donuts. What would really get me is how he can be around all that junk and never use. Carrie had nothing to do with it. About nine months ago, they go to Bermuda for their anniversary. Carrie asked me to watch the house. I'm there maybe a day. Found some cash Kenny hadn't locked up. I don't even think about it. I go to Queens, to this guy I know to score. And you get busted? Yeah. I get put in a room with this woman DEA agent.",28.194000000000003,95,while you work get well job making donuts What would really get me is how he can be around junk and never use had nothing to do with it About months ago they go to for their anniversary asked me to watch house I am there maybe day Found cash had not locked up I do not even think about it I go to to guy I know to score And you get busted Yeah I get put in room with woman agent,neutral
72,"She's so nice to me, you know. I give Kenny up like that. Of course, it didn't help that you were in love with his wife. Sometimes I think Kenny left that money out on purpose. Yeah. I'm sure that's what he did. I'm sure this is all exactly what he wanted to happen. What are you talking about? That agent that busted you, the nice one, her name was Marie Gotteskind. She was killed by the same two men who got Carrie. How did they know about that... They stole her files. And one of them, thanks to you, had Kenny's name in it.",26.528000000000002,105,She is so nice to me you know I give up like that Of course it did not help that you were in love with his wife Sometimes I think left money out on purpose Yeah I am sure that is what he did I am sure this is all exactly what he wanted to happen What are you talking about agent that busted you nice one her name was She was killed by same men who got How did they know about that They stole her files And of them thanks to you had 's name in it,neutral
73,"Tell your brother I'm done. I'll return his money tomorrow. Does Kenny know about me? Not unless you tell him. Yo. There goes his bitch-ass right there. Roll up next to him, man. Yo, TJ! Feeling those new Timbs you're rocking, man. I know you hear me talking to you, right? Let's go fuck this boy up. - Yo, slow your ass down! - Whoa, whoa! What's up? What's up? Yo, you got something that belongs to me, man. What you all talking about, man?",21.941,85,Tell your brother I am done I will return his money tomorrow Does know about me Not unless you tell him There goes his bitch ass right there Roll up next to him man Feeling new Timbs you are rocking man I know you hear me talking to you right Let us go fuck boy up slow your ass down Whoa whoa What is up What is up you got something that belongs to me man What you all talking about man,anger
74,"Where my Gat at, man? That's my favorite piece! Man, I threw it in the fucking river, man. I... What? Serious, man? The fuck you mean you threw it in the river? Where you going? We just want to talk to you. Get back here, bitch. - Yo, run his fucking bag. - Give me that! Yo, what's this cartoon shit? No, no, no! - No, man, that's my... - Shut up! Yo, where you get this money from? - It's my allowance! - You sell my Gat?",17.166,88,Where my Gat at man That is my favorite piece I threw it in fucking river man I What Serious man fuck you mean you threw it in river Where you going We just want to talk to you Get back here bitch run his fucking bag Give me that what is cartoon shit No no no No man that is my Shut up where you get money from It is my allowance You sell my Gat,anger
75,"- No! - Yo, take his fucking Timbs off, man. No, man. What the fuck? Yo, motherfucker! - Fuck, I'm going to kill his bitch ass! - Fucking A! - What's wrong with you? - You crazy? You outta your mind? Any messages? Yeah. JR called. TJ? Yeah, whatever. Did he leave a message? Let me think. No. Well, yeah. He's at Bellevue.",18.05,63,No ! take his fucking off man No man What fuck motherfucker I am going to kill his bitch ass What is wrong with you You crazy You outta your mind messages Yeah called Yeah whatever Did he leave message Let me think No Well yeah He is at,anger
76,"He got worked over pretty good. But he was also out in the rain. Either one could have triggered the crisis. Crisis? He's a sickler. He's got sickle cell anemia. - You didn't know that? - No. Well, a sickler gets a cold or a chill. Anything that makes a normal person's blood cell count go up, any time the body gets ready to fight something, the red blood cells panic, and they take on a sickle shape. Actually create a kind of a traffic jam",21.137999999999995,86,He got worked over pretty good But he was also out in rain one could have triggered crisis Crisis He is sickler He is got sickle cell anemia You did not know that No Well sickler gets cold or chill Anything that makes normal person 's blood cell count go up time body gets ready to fight something red blood cells panic and they take on sickle shape Actually create kind of traffic jam,realization
77,"in the arteries. The blood gets very thick. Suddenly, you're not getting any oxygen. What are you doing for him? Well, we're hydrating him, giving him Demerol for the pain. But he knew the drill. He got in here early enough, so I don't think it'll go on for too long. I'll be right out there if you need me. Thanks, doctor. Don't feel sorry for me. I don't.",18.567,69,in arteries blood gets very thick Suddenly you are not getting oxygen What are you doing for him Well we are hydrating him giving him for pain But he knew drill He got in here early enough so I do not think it will go on for too long I will be right out there if you need me Thanks doctor Do not feel sorry for me I do not,curiosity
78,"How long I gotta be here for, man? Depends how well you behave. You know, my mom told me once that I got special blood. That I can never catch malaria. That's how sickle cell got started. In Africa. As a defense against malaria. Where is your mother, TJ? Why aren't you a cop no more? You first. I had a crisis one time. I was about 11. My mom took me to the hospital, but never came back to check me out. I guess she thought that if she left me there",24.939999999999998,93,How long I got to be here for man Depends how well you behave You know my mother told me once that I got special blood That I can never catch malaria That is how sickle cell got started In As defense against malaria Where is your mother Why are not you cop no more You first I had crisis time I was about My mother took me to hospital but never came back to check me out I guess she thought that if she left me there,neutral
79,"they'd put me with a really nice family. Little did she know. I saw her in the street a few times after that, but that was a while ago. She had some issues then. Your turn. I was off duty one day. I was in a bar in Washington Heights where cops didn't have to pay for their drinks. Wait a minute. Three kids held up the place. On their way out, they shot the bartender in the heart. I chased them out into the street, and I shot two dead, caught the other one in the thigh.",28.363000000000003,98,they would put me with really nice family Little did she know I saw her in street few times after that but that was while ago She had issues then Your turn I was off duty day I was in bar in where cops did not have to pay for their drinks Wait minute kids held up place On their way out they shot bartender in heart I chased them out into street and I shot dead caught other in thigh,neutral
80,"- I heard this already. - No. You didn't. You see, one shot... Well, the bullet took a bad hop. It hit a 7-year-old girl in the eye. Killed her instantly. An inch higher and it would have grazed her head. Left a nasty scar. That's all. So wait, they quit your ass after you took on three bangers by yourself? They gave me a commendation. I quit my own ass. I never met anybody that tight before.",24.254999999999995,78,I heard this already No You did not You see shot Well bullet took bad hop It hit year old girl in eye Killed her instantly inch higher and it would have grazed her head Left nasty scar That is all So wait they quit your ass after you took on bangers by yourself They gave me commendation I quit my own ass I never met anybody that tight before,disgust
81,"Tight? Brave. I wasn't brave. I was just drunk. Don't feel sorry for me. I don't. Now, please. Watson? Watson? You don't know how lucky you are. Scudder. Hello? Kenny?",16.006999999999998,30,Tight Brave I was not brave I was just drunk Do not feel sorry for me I do not Now please You do not know how lucky you are Hello,sadness
82,"Anybody home? And where've you been? - Been trying to call you. - Where's Kenny? Whitestone. With a friend who says he's having the same kind of problem as Kenny had. The wife? Worse. I don't got that kind of money. You're the detective? Matt Scudder. Hello. Dani, why don't you go outside and keep an eye out. That's a good boy.",19.433999999999997,62,Anybody home And where have you been Been trying to call you Where is Whitestone With friend who says he is having same kind of problem as had wife Worse I do not got kind of money You are detective why do not you go outside and keep eye out That is good boy,neutral
83,"Now I post guards. The horse is stolen, so I lock the barn. For what? Huh? What can they take from me now? She's 14 years old. Fourteen. This is Anna, the nurse. They took her last night and call us in the morning and tell us not to call the police. I remember Kenny calling the other day, so I put two and two together. Mr. Landau, listen, you have to know that... I'm sorry, what's your daughter's name? Ludmilla. But she calls herself Lucia. You have to know that the men who took Lucia",30.241000000000003,96,Now I post guards horse is stolen so I lock barn For what Huh What can they take from me now She is years old This is nurse They took her last night and call us in morning and tell us not to call police I remember calling other day so I put and together listen you have to know that I am sorry what is your daughter 's name But she calls herself You have to know that men who took,neutral
84,"have already killed at least two women, including Kenny's wife. As things stand, they haven't got the slightest intention of releasing your daughter alive. In fact, there's a strong possibility that she's already dead. - No... - The police know about these two. They know who they are, they know what they're doing. No, no, no police. You have to help me. Kenny said you would. I'll pay. I'll do whatever you ask. Please. Hello?",22.584,75,have already killed at least women including 's wife As things stand they have not got slightest intention of releasing your daughter alive In fact there is strong possibility that she is already dead No police know about They know who they are they know what they are doing No no police You have to help me said you would I will pay I will do whatever you ask Please Hello,neutral
85,"Okay, you know what happens next? Yes, I'm trying. I'm working on it. Well, work harder, Yuri. We want our money. I just need some time, please. I'll give you whatever you want, but please, the one thing I want is to talk to my daughter. I just... She can't talk right now. You gotta let me talk to her. Just let me... If she's dead, you get nothing. And who the fuck are you? I'm the best chance you've got if you wanna get your money. But the girl's gotta be alive and all in one piece",24.168000000000003,98,Okay you know what happens next Yes I am trying I am working on it Well work harder We want our money I just need time please I will give you whatever you want but please thing I want is to talk to my daughter I just She can not talk right now You got to let me talk to her Just let me If she is dead you get nothing And who fuck are you I am best chance you have got if you want to get your money But girl 's got to be alive and all in piece,caring
86,"for any kind of deal to happen. Are you listening, motherfucker? Fuck this shit. I can't believe you talked to him like that. He knows what he's doing. The important thing right now is to keep Lucia alive. That means these guys have to know that they can't get a nickel out of you until we first know that she's okay. - But if you make them mad... - They're already mad. But you'll give them an excuse to kill her. They don't need an excuse. They're gonna kill her anyway.",21.096999999999998,91,for kind of deal to happen Are you listening motherfucker Fuck shit I can not believe you talked to him like that He knows what he is doing important thing right now is to keep alive That means guys have to know that they can not get nickel out of you until we first know that she is okay But if you make them mad They are already mad But you will give them excuse to kill her They do not need excuse They are going to kill her anyway,anger
87,"What they need is a reason to keep her alive. How much cash have you got? I got damn little right now, but... Do these bastards want cocaine? Because I got 15 kilos 10 minutes from here. I don't know. Maybe I could get my hands on a few hundred in counterfeit, but... I can't guarantee the quality, and I'd have to return it. I got at least five hundred in cash. Time comes, I'll go get it. Is there another line I can use? There's a phone in my daughter's room.",22.442,92,What they need is reason to keep her alive How much cash have you got I got damn little right now but Do bastards want cocaine Because I got kilos minutes from here I do not know Maybe I could get my hands on few in counterfeit but I can not guarantee quality and I would have to return it I got at least in cash comes I will go get it Is there line I can use There is phone in my daughter 's room,neutral
88,"Culpepper Investigations. Daunte speaking. Where the hell are you? I'm in my office, man. What's up? Why'd you leave the hospital? I didn't want some Social Services person to come haul my ass away to a foster home. I need you to do me a favor and get me something out of my apartment. What's going on? There's a box up in my closet. I want you to get it for me. The kid at the front desk will let you up. Apartment 11G. Key's above the door. A guy named Peter will meet you out front. Give it to him.",24.95,101,speaking Where hell are you I am in my office man What is up Why did you leave hospital I did not want person to come haul my ass away to foster home I need you to do me favor and get me something out of my apartment What is going on There is box up in my closet I want you to get it for me kid at front desk will let you up Apartment 's above door guy named will meet you out front Give it to him,anger
89,And then go back to whatever it is you're doing. Hello? I understand we have a new player in the game. I don't believe we've been introduced. I'm a friend of Mr. Landau's. My name is not important. I'm assuming that Mr. Landau's not dumb enough to speak to the police. He hasn't. Then who are you? One likes to know who's on the other side. We're on the same side. We both want this to happen. Good. Then all you got to do is follow instructions. No. It's not that simple. Of course it is. We tell you what to do,25.737000000000002,102,And then go back to whatever it is you are doing Hello I understand we have new player in game I do not believe we have been introduced I am friend of 's My name is not important I am assuming that 's not dumb enough to speak to police He has not Then who are you likes to know who is on other side We are on same side We both want this to happen Good Then all you got to do is follow instructions No It is not that simple Of course it is We tell you what to do,neutral
90,"and you do it. If you ever want to see the girl again. You have to convince me she's alive in the first place. You have my word on that. That's funny. What, it's not good enough? Let's just say you lost a lot of credibility when you returned Mrs. Kristo in poor condition. There were special circumstances regarding Mrs. Kristo. Her husband tried to haggle. He sliced the price, and we in turn... Well, you can finish that thought for yourself, can't you? We're not going to argue the price.",24.668,91,and you do it If you ever want to see girl again You have to convince me she is alive in first place You have my word on that That is funny What it is not good enough Let us just say you lost lot of credibility when you returned in poor condition There were special circumstances regarding Her husband tried to haggle He sliced price and we in turn Well you can finish thought for yourself can not you We are not going to argue price,amusement
91,"You'll pay the million? For the girl alive and well. I assure you she's both. Your assurance means shit to me. Put her on the phone, let her father talk to her. Uh, I'm afraid I won't be able to put her on the phone right now. Please deposit 25 cents... Out of quarters? Give me your number, I'll call you back. Yeah? I'm afraid the girl cannot come to the phone. That's out of the question. How else can we reassure you of her wellbeing? Wait. Tell me something your daughter would know.",24.423999999999996,94,You will pay For girl alive and well I assure you she is both Your assurance means shit to me Put her on phone let her father talk to her Uh I am afraid I will not be able to put her on phone right now Please deposit cents Out of quarters Give me your number I will call you back Yeah I am afraid girl can not come to phone That is out of question How else can we reassure you of her wellbeing Wait Tell me something your daughter would know,anger
92,"The dog's name. They could know that. They've been following her. They know your schedule. They've probably seen her walking the dog. Heard her call him by name. Think of something else. Yes. We had a dog before this one. A little black-and-white one. He got hit by a car. The dog's name. And the name of the dog before this one. Have her describe both of them. Then call me back. The 16 years we were married, I don't remember her even having a cold. Then one day she wakes up and says she can't smell anything. You were a policeman? Yeah, I was.",31.244000000000003,105,dog 's name They could know that They have been following her They know your schedule They have probably seen her walking dog Heard her call him by name Think of something else Yes We had dog before one little black and white He got hit by car dog 's name And name of dog before one Have her describe both of them Then call me back years we were married I do not remember her even having cold Then day she wakes up and says she can not smell anything You were policeman Yeah I was,neutral
93,"You dealt with situations like this? No, not like this. Still, your gut must be telling you something? What is it telling you now? Is she alive? Yeah? I'd still like to know how you figure in all this. Tell me the dog's name. Oh, well, let's see, what are the old standbys, huh? Fido? Towser? King? Rover, that's always a popular choice. Hey, I know what it is. How about Bingo? What about Spot, huh?",27.852,76,You dealt with situations like this No not like this Still your gut must be telling you something What is it telling you now Is she alive Yeah I would still like to know how you figure in this Tell me dog 's name Oh well let us see what are old standbys Fido Towser that is always popular choice Hey I know what it is How about What about,curiosity
94,"""Run, Spot, run!"" It's not a bad name for a Rottweiler. The dog's name is Watson. Watson. And the other dog? The one before? She couldn't tell me what breed the other dog was. She was young when it died. They had it put to sleep, she said. It's a silly term for it, don't you think? I mean, you're gonna kill something you ought to have the courage to say that's what you're doing. You're not talking. You still there? I'm here. I gather it was a mongrel. So many of us are.",24.126,94,run It is not bad name for dog 's name is And other dog one before She could not tell me what breed other dog was She was young when it died They had it put to sleep she said It is silly term for it do not you think I mean you are going to kill something you ought to have courage to say that is what you are doing You are not talking You still there I am here I gather it was mongrel So many of us are,neutral
95,"Now the name's a bit of a problem. I may not have it right. It's a Russian word. How's your Russian, my friend? Tell me. I may be saying this wrong. Balalaika. Balalaika. The name of a musical instrument, or so she tells me. What do you say, pal? Does it strike a chord? You got two hours to get the money together. TJ? TJ? What are you doing here? Handing you this. I told you to give it to Peter. Not to come down here. Matthew, that dude's all spun.",28.67,91,Now name 's bit of problem I may not have it right It is Russian word How is your my friend Tell me I may be saying wrong name of musical instrument or so she tells me What do you say pal Does it strike chord You got hours to get money together What are you doing here Handing you this I told you to give it to Not to come down here dude 's spun,neutral
96,"There's no way I was gonna give it to him. Later. How much have we got? Hang on a sec. Keep it separate. Holy fucking shit. This is TJ, my associate. Paper's good. Ink looks right. Nice used bills. This looks real enough. We'll repackage them slightly. We'll use the back wrappers, but we'll take six bills out of each stack and replace them with real ones.",20.549999999999997,67,There is way I was going to give it to him Later How much have we got Hang on sec Keep it separate Holy fucking shit This is my associate 's good Ink looks right Nice used bills This looks real enough We will repackage them slightly We will use back wrappers but we will take bills out of stack and replace them with real ones,annoyance
97,"Three on top, three on the bottom. What's this make the count? I got at least 210 in fake stuff and Kenny brought another six. Puts us right about eight. That's good enough. We have to meet face-to-face. You get an opportunity to inspect the money, and we get to see that the girl is all right. And then you people come down on us. You'll have the girl covered. A knife at her throat. If you want. The edge of the blade tucked up under her windpipe.",23.038,88,on top on bottom What is this make count I got at least in fake stuff and brought Puts us right about That is good enough We have to meet face to face You get opportunity to inspect money and we get to see that girl is all right And then you people come down on us You will have girl covered knife at her throat If you want edge of blade tucked up under her windpipe,neutral
98,"Whatever. Yeah, I don't like this face-to-face business. We'll set up 50 yards apart. You'll be in place first. You'll see us arrive. You show the girl, then I come over with the money. - By yourself? - Yes. Unarmed? I'll have a suitcase full of money in each hand, a gun won't do me much good. Keep talking. You check the money. When you're satisfied, you let the girl go. Your man takes off with the cash. You and l wait until you feel good.",26.645000000000003,86,Whatever Yeah I do not like face to face business We will set up yards apart You will be in place first You will see us arrive You show girl then I come over with money By yourself Yes Unarmed I will have suitcase full of money in hand gun will not do me much good Keep talking You check money When you are satisfied you let girl go Your man takes off with cash You and l wait until you feel good,annoyance
99,"Then we go home. You could grab me. You'll have that knife you keep talking about, a gun, too, if you want one. You'll see my face. Wear a mask. Cuts the visibility. I already know what you look like, Ray. What do you know? I know you're a genetic fuck-up, who, if I'd met on the street 10 years ago, I'd have thrown you out of a fucking window. Careful. It's been a busy year for you and your boyfriend.",24.029999999999994,81,Then we go home You could grab me You will have knife you keep talking about gun too if you want You will see my face Wear mask Cuts visibility I already know what you look like What do you know I know you are genetic fuck up who if I would met on street years ago I would have thrown you out of fucking window Careful It is been busy year for you and your boyfriend,annoyance
100,"You know, I could cut the little cunt's throat and send her back to Daddy a chunk at a time. - Then you're dead. - Oh? Yeah, ""oh."" You want your money or you wanna be looking behind you for the rest of your worthless fucking life? Do this deal and I'll sit on what I know about you. You can take your little Bert and Ernie act to the other side of the country. There's plenty of dope dealers in LA. Where do you want to do it? How about Green-Wood Cemetery?",22.764999999999997,93,You know I could cut little cunt 's throat and send her back to Daddy chunk at time Then you are dead Oh Yeah oh You want your money or you want to be looking behind you for rest of your worthless fucking life Do deal and I will sit on what I know about you You can take your little and act to other side of country There is plenty of dope dealers in Where do you want to do it How about,anger
101,"Yeah, I think I know that place. You should. That's where you dumped Leila Andresen. There are two entrances on the Fifth Avenue side. Take the 35th Street entrance and head south about 20 yards inside the fence. We'll enter at 25th and approach you from there. Say, uh, 10:30. That gives you over an hour to get there and set up. Leila. Was that her name? I would think you'd remember. No, once they're in the van, they're just body parts. 10:30. Oh, God, she was so scared...",28.786,89,Yeah I think I know place You should That is where you dumped There are entrances on side Take 35th entrance and head south about yards inside fence We will enter at 25th and approach you from there Say uh That gives you over hour to get there and set up Was that her name I would think you would remember No once they are in van they are just body parts Oh she was so scared,fear
