Number,StartMilliseconds,EndMilliseconds,Text
605,2663827,2666318,"- But you need money.
- Not really."
606,2666597,2669065,"We'll kill these clowns
and take over their business."
607,2669667,2673228,"- When do we start?
- Now."
608,2682479,2686347,"Exu-the-Devil
is the light that shines forth."
609,2687351,2689285,He brought you here.
610,2689720,2694453,"Why remain in the City of God
where God has forgotten you?"
611,2695926,2697894,I know what you want.
612,2698462,2699861,You want power.
613,2700230,2703859,"I have something
which will give it to you."
614,2706036,2710029,"To change your fate,
I give you my protector, boy."
615,2710641,2713906,"But you mustn't fornicate
with the amulet"
616,2714611,2715703,"otherwise,"
617,2716080,2717240,you'll die.
618,2718048,2719845,"The boy is no longer called
Li'I Dice"
619,2721085,2723417,but Li'l Zé.
620,2724254,2727917,Li'l Zé will grow up.
621,2729526,2734054,"You'll stick with me,
I'll stick with you."
622,2744141,2746109,Li'I Dice became Li'l Zé
623,2746310,2747743,"and he began to kill,"
624,2749113,2750546,"He started one morning,"
625,2750814,2753282,"taking over Jerry Adriani's
racket,"
626,2753484,2754416,"By that night,"
627,2754618,2760557,"almost all of the rackets
in the slum were his,"
628,2761692,2765093,"The only business he didn't
touch was Carrot's"
629,2765362,2766693,"since he was a friend
of Benny's,"
630,2767064,2769032,"All that was left
was the apartment"
631,2769166,2770394,"But that would be easy,"
632,2775172,2777402,Who is it?
633,2785282,2787045,"- Hey, Blacky.
- Fuck, Li'I Dice."
634,2787518,2788780,"You show up like this
at my place?"
635,2789186,2791518,Who said it was your place?
636,2791889,2794050,"Something wrong, Li'I Dice?"
637,2794324,2796724,"Li'I Dice, my ass.
My name is Li'l Zé now."
638,2797394,2798691,"Li'l Zé, see?"
639,2798896,2801922,"- You're a goner, bastard.
- Don't kill him. He understands."
640,2802132,2803099,"Right, Blacky?"
641,2804067,2806865,It's all yours.
642,2807337,2809066,"I don't want no trouble, okay?"
643,2809339,2812934,"I should have taken this chance
to avenge my brother's death,"
644,2814444,2817641,"You'll live,
but you'll work for us."
645,2817848,2818906,Understand?
646,2819349,2820543,"That's easy to say,"
647,2821251,2824652,"- Where are you going?
- He's clean, Li'l Zé."
648,2824855,2827619,"What's your name, kid?"
649,2828025,2830687,"- Rocket.
- He's Goose's brother."
650,2831028,2834054,"- Goose?
- The late Goose."
651,2836066,2838034,"Quick, kid. Run along."
652,2838268,2841396,"Tell everyone that this
business"
653,2841605,2844836,"now belongs to Li'l Zé.
And that we'll be selling coke."
654,2845042,2846031,Got that?
655,2847411,2848503,Cocaine.
656,2852082,2855074,"- Where's the turf?
- Over there, on the left."
657,2855285,2858118,"Selling drugs is
like any other business,"
658,2858689,2861180,"The supplier
delivers the merchandise"
659,2861491,2865393,"which is then packaged
on the premises,"
660,2866430,2868523,"It's done in an assembly line,"
661,2868732,2869926,"Boring as hell,"
662,2871068,2874060,"Pot is wrapped up in ""lids"","
663,2875072,2877905,"Cocaine is put into packets,"
664,2878442,2881741,"and then into bundles
of 10 or 100,"
665,2882613,2885173,"You can even make a career
in dealing drugs,"
666,2886016,2888849,"The kids start out
as delivery boys,"
667,2889887,2892355,They're paid to run errands
668,2892556,2894353,"and take messages,"
669,2894691,2896249,"Then they become lookouts,"
670,2896493,2897687,"If the police arrive,"
671,2897895,2900489,"the kites disappear
and everyone scrams,"
672,2902032,2904227,"Later, you become a dealer"
673,2904434,2905560,"or a ""vapor"","
674,2905836,2907030,"When the heat's on,"
675,2907170,2909035,"the ""vapor""
quickly evaporates,"
676,2910040,2912804,"Moving up the ladder,
you have the ""soldier"","
677,2913310,2915505,"And if the guy is good at math,"
678,2915779,2917041,"he can become a manager,"
679,2917247,2919841,"the boss's right-hand man,"
680,2922286,2925278,"The police receive their part
and don't make trouble,"
681,2928258,2930726,"Since Li'l Zé killed off
all of his enemies,"
682,2931061,2934087,"there were no shoot-outs
in the City of God,"
683,2934331,2935821,"You could drive there,"
684,2936433,2939266,"The playboys felt safe
buying their drugs there,"
685,2941638,2943401,The City teemed with addicts
686,2943874,2945671,"and Li'l Zé grew rich,"
687,2952683,2955550,I can't decide which to wear.
688,2955786,2957083,This one's cool.
689,2957754,2959016,"If dealing were legal,"
690,2959189,2961282,"Li'l Zé would have been
man of the year,"
691,2965362,2968388,"But things were risky for me,
I was afraid of him,"
692,2968632,2970623,"And he was everywhere,"
693,2970834,2972597,What a drag this guy is.
694,2972903,2974700,"Whenever I wanted
to smoke a joint"
695,2975205,2977673,"I had to go see Carrot,"
696,2982679,2983668,Half a lid.
697,2984581,2985513,Thanks.
698,2986683,2990084,"But it was worth it,
I only smoked with Angelica,"
699,2992589,2994648,"She and Tiago had split up,"
700,2994858,2996849,"so I made my move,"
701,2997060,2998186,"I was about to win her over,"
702,2998395,3001387,"These pictures are really
great."
703,3001598,3002656,You think so?
704,3003133,3004498,I look good here.
705,3005635,3007899,"- You look beautiful everywhere.
- I'm serious."
706,3008105,3009265,Me too.
707,3012275,3014903,"A setting sun,
a deserted beach"
708,3015345,3016937,"a long kiss,"
709,3017814,3019714,"I was sure this was it,"
710,3021351,3023216,"But the Runts arrived,"
711,3024488,3027252,Can I have a toke?
712,3033130,3033960,Here.
713,3034164,3037292,I'm going. See you later.
714,3040437,3042371,"Hold on, Angelica."
715,3043907,3046171,"- Your joint, man.
- Keep it."
716,3046376,3048241,What a cool guy.
717,3052582,3056382,"That was my first run-in
with the Runts,"
718,3062592,3063923,"Steak and fries, Benny."
719,3064194,3065923,Great!
720,3069499,3070591,Here.
721,3071435,3072493,A tip for you.
722,3073403,3075064,Really? Thanks.
723,3075305,3076704,"- Wanna eat something?
- No."
724,3080844,3082277,Wanna trade this watch?
725,3082479,3084208,"After Angelica left him,"
726,3085082,3086743,"Tiago began snorting
more and more,"
727,3087284,3088308,Is it your grandfather's?
728,3088618,3090449,"No, my dad's."
729,3090720,3092347,When a guy is really hooked
730,3092656,3094681,"he ends up in the hands
of the dealer,"
731,3095225,3096954,"- Two bags of ten.
- One of ten."
732,3097294,3098158,"Okay, one bag."
733,3098361,3100921,"For Tiago, it was different,"
734,3101531,3102964,Watch out!
735,3103733,3104927,"Sorry, godfather."
736,3105135,3107933,"Godfather, my ass.
Did I baptize your kids?"
737,3108138,3108536,I'm sorry.
738,3108738,3110467,Now beat it.
739,3114244,3116371,"Blacky, lend me your bike."
740,3141138,3142901,"Hey, wanna race?"
741,3143106,3144937,Where to?
742,3145208,3147142,Up to the highway.
743,3147844,3151302,"- Okay.
- Ready? Go!"
744,3173136,3174660,"Pretty tough, wasn't it?"
745,3175105,3176697,"Yeah, you're good."
746,3177707,3179834,Where'd you buy those sneakers?
747,3180143,3182611,"- Not far from here.
- The shirt, as well?"
748,3182812,3185280,"- No, uptown.
- Cool."
749,3185482,3186676,It's a designer shirt.
750,3187417,3189817,"If I give you money
can you buy me one?"
751,3190187,3191916,Shorts and a shirt?
752,3195225,3196658,Buy whatever you can.
753,3200263,3202424,"- What size are you?
- Measure me."
754,3202632,3205601,"- With what, man?
- Shit, with your hand."
755,3206303,3207895,Shoe size?
756,3208638,3209866,Turn around.
757,3218515,3219539,"Hey, Benny!"
758,3220450,3221542,You got the digs?
759,3222085,3229253,"- Just one pair of pants?
- No, there's more."
760,3234664,3236894,"- You like it?
- Yeah."
761,3237434,3238492,There's some change.
762,3240237,3241670,Keep it.
763,3242806,3244034,Cool.
764,3251181,3253240,This is Benny.
765,3255285,3259051,"- This is Rocket.
- Hi. I know him."
766,3283413,3284539,I've become a playboy.
767,3288251,3291709,"Hey, gangsters, listen to this."
768,3292489,3293717,Watch out.
769,3294424,3297359,"Groovies shake their asses
before laying a big one."
770,3301765,3303027,Oh yeah?
771,3309272,3310796,"Fuck off, you bastards!"
772,3311574,3312768,Making fun of me?
773,3314778,3315870,Asshole!
774,3331494,3333724,"Benny, didn't I tell you
to shoot Carrot?"
775,3333930,3335454,He's endangering the slum.
776,3335899,3339062,"- Cool it. Go talk to him.
- I'm gonna kill that fucker."
777,3339302,3341202,"Stop trying to wipe out
everyone."
778,3341438,3342132,I'm gonna kill him.
779,3344841,3347275,"Don't worry, Angelica.
The guys in here are cool."
780,3347477,3350139,"Sure, I'm not worried."
781,3351147,3354344,"You gonna dance, Benny?
What about Carrot?"
782,3354617,3358144,Go talk to the guy.
783,3359489,3362287,"Benny was the coolest hood
in the City of God,"
784,3363193,3365627,"He gave away pot,
paid for drinks,"
785,3366896,3369888,"Li'l Zé was the opposite,
He had one obsession:"
786,3370166,3371827,"to be the boss of the slum,"
787,3372202,3375501,"He wanted an excuse
to take over Carrot's racket,"
788,3375772,3377364,"- Hey, Carrot.
- What's up?"
789,3377574,3381101,"You shouldn't let the Runts
do hold-ups in the slum."
790,3381378,3385041,"You look after your section,
I'll look after mine."
791,3385448,3389316,"Got that?
I'm gonna get a drink."
792,3397594,3400324,"- Hey, Rocket! How's it going?
- Great."
793,3401131,3405067,"- Hey, Benny!
- How's it going?"
794,3406202,3408693,"- Hey, Tiago. How are you?
- Good."
795,3410240,3411537,"- May I?
- Sure."
796,3411808,3413799,Wanna dance?
797,3417647,3419342,Is it okay at your place?
798,3419682,3420671,No problem.
799,3421384,3424080,"My parents are out.
You'll be all alone with her."
800,3424354,3427255,"You can lose
your virginity tonight."
801,3427457,3429084,"Not so loud, man!"
802,3429292,3431556,Everyone will hear.
803,3432796,3435230,"- You're beautiful.
- Thank you."
804,3435432,3436558,Shit!
805,3437033,3439092,Nothing's happening.
806,3446776,3449176,"Look, man, I know the Runts
are associated with you."
807,3449379,3451313,"Think I'm a sucker,
you little brat?"
808,3451714,3454911,"- You want to take my racket?
- I want to talk to you"
809,3455452,3457386,because you're fucking useless.
810,3458288,3459255,Get your hand away!
811,3459589,3461250,"The Runts are screwing up
our security, man."
812,3462125,3464059,Give the baby his bottle.
813,3464594,3467893,"Carrot, just ask the kids
to cool it, okay?"
814,3468298,3469230,Carrot's useless.
815,3469432,3471423,"He lets the Runts do hold-ups
in his section."
816,3471634,3473295,The police come around
817,3473703,3475227,and that's bad for business.
818,3476406,3478340,"I'll do it
only because I like you."
819,3479409,3481877,"But you need to change
that baby's diapers."
820,3482412,3483879,"I'll show you
who's the baby."
821,3485081,3490018,"Tell the kids that in my slum
no one robs or rapes!"
822,3490186,3492154,"No wonder you're ""Little"" Z é!"
823,3495492,3499258,"The Runts were kids
who didn't respect the laws"
824,3499462,3500429,"of the slum,"
825,3500630,3502757,"They would mug residents,
hold up bakeries,"
826,3503466,3506026,"especially in Carrot's section,"
827,3506202,3507294,What are you doing?
828,3514511,3516240,You rob me all the time!
829,3516446,3517606,But they didn't know
830,3518047,3521710,"that the City had a boss now,"
831,3523620,3525281,THANK YOU FOR CHOOSING US
832,3525688,3528282,The City had became much safer
833,3528491,3529788,"for residents,"
834,3531127,3533186,"There were hardly
any hold-ups now,"
835,3533396,3535421,"You just had to go see Li'l Zé,"
836,3536065,3538329,"- Let's go.
- Don't hurt the Runts."
837,3539802,3541861,I won't touch them.
838,3545575,3548043,"- Hi, Steak.
- How's it going, Li'l Zé?"
839,3548244,3550337,"- Wanna take a walk, Steak?
- With you? Hold on."
840,3552815,3554646,"Mom, I'm going out
with my friends."
841,3568231,3570256,"That's the best chicken
I ever ate."
842,3571568,3573297,"The old guy was scared
shitless."
843,3573570,3575299,Feeling sorry for him?
844,3576172,3577298,"You're crazy, man!"
845,3577507,3578906,"Why not stick up
a bank or a supermarket?"
846,3587183,3589811,"Peanuts.
Drugs are where it's at."
847,3590053,3592385,"Yeah, selling drugs."
848,3592722,3594690,"But you have to start out
as a delivery boy."
849,3594891,3596119,You wanna be a delivery boy?
850,3596326,3597623,"It's a rip-off.
It takes a long time"
851,3598061,3599050,to move up.
852,3599262,3601127,"You have to wait till an older
guy gets killed to move up."
853,3601397,3603592,"I don't wanna wait till
some guy croaks."
854,3607503,3610939,I'm gonna do what Li'l Zé did.
855,3612075,3615704,I'm gonna wipe them all out.
856,3617347,3620441,"Talking about me, kid?
The boss is here."
857,3624420,3627355,"Come back, you brat!"
858,3630827,3633728,"They're quick, those kids."
859,3634631,3636098,They run fast.
860,3636299,3637960,They're all gone except you.
861,3640269,3641566,Any others?
862,3649145,3651170,"You're gonna pay
for the ones that escaped."
863,3651848,3654476,"You choose. Shall I shoot you
in the hand or foot?"
864,3655118,3656483,"Come on, choose!"
865,3656686,3658483,Hand or foot?
866,3658688,3659586,"Choose, for fuck's sake!"
867,3659856,3662188,"- Hand.
- The little hand, eh?"
868,3662392,3663723,Cool.
869,3664093,3666891,"Hey, Steak'n'fries,
let's see what you're made of."
870,3671434,3672924,"Choose and then kill
one of them."
871,3675304,3677397,Leave it. I'll do it.
872,3686816,3688147,"Butt out, Tuba.
This is for him."
873,3690119,3691245,"Go on, Steak."
874,3691954,3693751,"Go on, choose one and shoot."
875,3694557,3697549,"Come on, I haven't got all day."
876,3704634,3705658,Kill one of them.
877,3710840,3713434,"I wanna see
what you're made of."
878,3734731,3736062,Well done!
879,3736632,3738293,You did it.
880,3739135,3740534,You're one of us.
881,3741104,3742935,"Very good, Steak."
882,3747310,3750802,"Get up, brat.
Go back to your rat hole."
883,3751080,3752741,Without limping!
884,3753082,3757314,"Tell your buddies that no one
robs in Li'l Zé's slum."
885,3757620,3759144,"Go now. And no limping, okay?"
886,3759756,3761883,"Cool, Li'l Zé."
887,3779342,3782311,"While Li'l Zé was winning
the respect of the residents,"
888,3783679,3786273,"Benny was winning
Angelica's heart,"
889,3787183,3791449,"As for me, I was still
a virgin, single and broke,"
890,3792054,3793316,"I had no choice,"
891,3798394,3800089,I had to take a job
892,3800296,3802264,"in a supermarket,"
893,3802498,3804193,"I worked long hours
for chickenfeed,"
894,3804600,3806295,I wanted to be laid off
895,3806502,3811064,"so I could buy a camera
with the severance pay,"
896,3812475,3814636,"But things
didn't work out that way,"
897,3818414,3821110,"- It's the guy on the beach.
- Hey, bro!"
898,3821951,3823748,"- Still smoking good stuff?
- Yeah."
899,3824253,3826414,That guy's too cool.
900,3826756,3828951,"Hey, kid. Come here.
Lift up your shirt."
901,3833696,3836927,"We give these slum kids a chance
and they don't appreciate it."
902,3837166,3840363,"- What about my severance pay?
- What severance pay?"
903,3840670,3844299,"That fucking manager thought
I was part of the gang,"
904,3845174,3847267,"You're fired for
serious misconduct."
905,3847476,3849808,Get out. Immediately!
906,3850213,3852511,"I didn't get a single cent,"
907,3867730,3870062,It was like a message from God:
908,3872435,3875336,"""Honesty doesn't pay, sucker,"""
909,3888851,3890716,"The bus sure took
a long time to come."
910,3890953,3892443,I should already be at work.
911,3893489,3896356,"Shit, hide that gun.
Are you nuts?"
912,3896759,3899091,"It was Goose's.
It's broken anyway."
913,3899228,3901856,"The company
runs few buses on this line."
914,3902064,3903463,It's never anyone's fault.
915,3903666,3905827,It's always someone else.
916,3907169,3908500,It's my grandfather's fault.
917,3908838,3910499,"And then,
they make us squeeze!"
918,3910706,3912105,"Have a nice evening, ma'am."
919,3915711,3916643,I know that guy.
920,3917046,3920413,"He lives in the City.
He'll recognize us."
921,3920616,3922880,"So? He couldn't care less
if we take his boss' money."
922,3923386,3925081,Okay. Let's go.
923,3928491,3931517,"Well, boys?
Aren't you from the City of God?"
924,3932528,3933426,Yeah.
925,3933829,3937321,"I'll let one of you through
without paying."
926,3941504,3942732,You should study
927,3943072,3946473,so you can get out of the slum.
928,3946676,3948439,"It's too full
of cops and hoodlums."
929,3948644,3949474,Did you study?
930,3950313,3952508,"I was in school
and in the army."
931,3952715,3955275,"I was the best marksman
in my barracks."
932,3956285,3958879,"This job was all
I could find afterwards."
933,3959422,3963017,"But I do karate.
If I'm hired somewhere,"
934,3963292,3965419,I'll leave the slum.
935,3965628,3967220,"Do you fight, then?"
936,3967563,3970293,I'm for peace and love.
937,3970499,3971864,But if I have to.
938,3972234,3974361,"He didn't know
he would have to,"
939,3974570,3978301,"But not yet, it's not time
to tell Knockout Ned's story,"
940,3979675,3981700,"- We should be going.
- Let's go."
941,3982044,3983204,"- Goodbye.
- Thanks."
942,3983412,3984276,See you.
943,3989885,3992649,"I couldn't do it.
He was such a cool guy."
944,3992855,3995323,"Yeah, totally.
That's Gerson's brother."
945,3997059,3998117,Let's go home.
946,4001597,4005465,"There's nothing here
except that bakery over there."
947,4005668,4007192,What will you say?
948,4007403,4010065,"I don't know.
""This is a hold-up""."
949,4012675,4014074,Here's my number.
950,4014310,4016676,"- You like soul or groovy?
- Soul."
951,4017079,4018740,"That one didn't work either,"
952,4019081,4020844,"The counter girl
was just too fo xy,"
953,4021050,4022176,"And she flirted with me,"
954,4022385,4023750,Will you call me?
955,4025021,4028479,"I couldn't pull a gun on her,
she was such a cool girl."
956,4028691,4029851,"Yeah, I agree."
957,4033195,4034093,Excuse me.
958,4037366,4040164,"I'm lost.
How do I get to Barra?"
959,4040369,4041495,"- To Barra?
- Yes."
960,4042038,4044302,"I thought: ""Tough luck
for this guy from Sao Paulo, """
961,4044707,4045833,"In fact, we were going there."
962,4046042,4047634,You're kidding.
963,4048511,4052174,"- You're a lifesaver.
- That's right."
964,4053482,4056042,"Because no guy from Sao Paulo
could ever be cool,"
965,4064093,4065924,The body's over here.
966,4066228,4068093,"We found it, Chief."
967,4068297,4070925,The forensic expert!
968,4085581,4089415,"- Not a pretty sight, eh?
- You said it."
969,4089618,4091643,"- What a great singer.
- You like him?"
970,4092021,4093386,I love music. What about you?
971,4093889,4095288,"Tell me, do you also like pot?"
972,4097426,4101385,"I can't say
I've never tried it."
973,4101597,4105590,The devil recognizes his own.
974,4107369,4109269,Do you have papers?
975,4109472,4111702,I think so.
976,4112041,4113838,I have some.
977,4114877,4117471,"I'd always been an ace
at rolling a joint,"
978,4117680,4119807,"If I'd had the same skill
with girls,"
979,4121050,4124281,"I'd never have lost so many
chances to lose my virginity,"
980,4127256,4130282,"For a Sao Paulo guy
you're really cool."
981,4130493,4132188,"Thanks, bro."
982,4132394,4134521,What did they use?
983,4135464,4137329,A club or a rock.
984,4137833,4139494,And the child?
985,4139702,4142364,"- Untouched.
- Thank goodness."
986,4143139,4144470,How long ago?
987,4145007,4147635,About four hours.
988,4148077,4150272,"- Can we take it away?
- Go ahead."
989,4151080,4152809,The murderer
990,4153015,4156212,has to be from the City of God.
991,4175037,4176402,You bastard! You motherfucker!
992,4176605,4182168,"Did you have to kill
your chick in the slum?"
993,4182811,4185302,"The place is crawling
with cops now!"
994,4185514,4186503,"Come on, Li'l Zé."
995,4186715,4188205,Come on? Fuck you!
996,4188684,4190515,I had to avenge my honor.
997,4191187,4194247,"Her family's turned me in.
You won't have any problems."
998,4195057,4197525,"The cops are everywhere
because of you."
999,4197726,4199489,"You're dead meat, asshole."
1000,4199695,4201629,"Let up, Li'l Zé.
You've punished him enough."
1001,4201830,4203457,You know the law.
1002,4203799,4206632,"Anyone who kills in my slum
has to die as an example."
1003,4206835,4209326,"That was his business, Li'l Zé."
1004,4209638,4212129,"Listen, you sonofabitch,
get outta the slum."
1005,4212408,4214501,"You showed no respect,
understand?"
1006,4217746,4219077,"You know what, Benny?"
1007,4219415,4223215,"You're too nice. If you raise
a snake, expect to get bitten."
1008,4223419,4225353,He wasn't worth shit.
1009,4226622,4227884,A dirty traitor.
1010,4228090,4229216,"Shut up, Tuba."
1011,4229625,4231559,"I'm going for a walk
with my girl."
1012,4232094,4234221,"Okay, be careful."
1013,4234630,4237292,When things calm down
1014,4237499,4240093,"we'll get back to our business
with Carrot, okay?"
1015,4245107,4247166,"You need a girlfriend, Li'l Zé."
1016,4268864,4270092,"Know what I'm thinking, Benny?"
1017,4271667,4273100,That I'm so sexy?
1018,4274436,4277701,"That too. But I mean,
you know what we could do?"
1019,4278240,4279070,Make love again.
1020,4279241,4280469,I'm serious.
1021,4282511,4286845,"We could go away from here.
This violence sucks."
1022,4288417,4289349,Go where?
1023,4290619,4292348,To a farm.
1024,4294223,4296157,"We're really hippies at heart,
aren't we?"
1025,4299461,4300450,A farm?
1026,4304933,4305922,Peace and love?
1027,4340869,4344066,"Benny was just too cool
to go on being a hoodlum,"
1028,4344206,4346697,"He succeeded
in getting everybody together"
1029,4346942,4347909,"for his goodbye party,"
1030,4348110,4349236,"The gangs,"
1031,4351213,4352510,"The soul crowd,"
1032,4357453,4358715,"The religious crowd,"
1033,4358921,4360354,"One day, I'll go to church."
1034,4363092,4364491,"The samba crowd,"
1035,4368897,4370159,"The groovy crowd,"
1036,4373869,4377100,"And Li'l Zé, who had never
danced in his life,"
1037,4397259,4399318,Want to dance with me?
1038,4399928,4401793,Want to dance with me?
1039,4402064,4404259,"- I didn't hear.
- Want to dance?"
1040,4404466,4406832,"No, thank you,
I'm with someone."
1041,4422084,4423142,"Hey, Rocket!"
1042,4437666,4440134,"Come, I want to talk
to you, buddy."
1043,4442204,4444263,"You can't just split
with that chick."
1044,4444673,4445605,Why not?
1045,4445808,4449710,"I'm gonna go live on a farm,
smoke pot, listen to rock."
1046,4449912,4452176,"You wanna throw away
everything we've accomplished"
1047,4452414,4453312,for that bitch?
1048,4453715,4456616,"She's not a bitch,
she's my girl."
1049,4457786,4460186,"We'll take over Carrot's
business, it'll be yours."
1050,4460656,4462317,"Leave Carrot alone,
he's a good guy."
1051,4462591,4463717,He's a motherfucker!
1052,4464059,4466527,"See? Everyone's a motherfucker
to you."
1053,4467196,4468720,That's why I'm leaving.
1054,4469064,4471191,"I'm your friend,
but I'm getting out."
1055,4471400,4472731,"You got to understand,
I have to go."
1056,4474470,4478406,"I love you, man,
but I've had enough."
1057,4538200,4540862,"Motherfucker, let's see
if you have any balls."
1058,4541203,4542295,What is this?
1059,4542504,4544096,"You wanna die?
Fuck off, bitch!"
1060,4544740,4548301,"Strip, nigger.
I wanna see your ass."
1061,4548677,4550076,Hurry up!
1062,4550879,4552608,Take it all off! Now!
1063,4553815,4555214,I wanna see your ass.
1064,4556285,4558344,"Come on, faggot!"
1065,4559454,4561888,"Let's go, nigger!"
1066,4569631,4571792,Show your ass to everyone!
1067,4573068,4574296,Please.
1068,4577372,4579272,"Strip, dammit!"
1069,4579708,4582233,Hurry it up!
1070,4594056,4595045,"What's up, Benny?"
1071,4595791,4597315,This camera for a bag of coke?
1072,4597593,4599117,I don't deal anymore.
1073,4599394,4602192,"C'mon, do it for me.
You're my friend."
1074,4602397,4604524,"- Is it stolen?
- It's okay, it's my dad's."
1075,4605067,4606193,Your dad's?
1076,4609071,4610265,Give it to Li'l Zé.
1077,4610505,4611699,Rocket would love this camera.
1078,4611907,4615934,"- Yeah, here.
- Great."
1079,4644573,4646370,Here I am!
1080,4647843,4649401,"- You wanna be a photographer?
- Yeah."
1081,4649711,4651110,Here's a present.
1082,4651513,4654380,"Shit, dude! This is great!"
1083,4655584,4657518,Now move your ass.
1084,4658253,4659845,Shake it!
1085,4678540,4680269,"You'll take some great
pictures."
1086,4683345,4684073,Give me that.
1087,4684346,4686814,"- Give me back the camera!
- No!"
1088,4690552,4693248,"What's your problem?
Are you crazy?"
1089,4733695,4735253,They've killed Benny!
1090,4737532,4740467,Fuck! Call an ambulance!
1091,4741002,4743835,"Where's the motherfucker
who did it?"
1092,4745340,4747069,"Z é, Benny is dead."
1093,4747275,4749675,No! Call a doctor!
1094,4755183,4758084,"Get out of here, bitch!
It's your fault!"
1095,4760889,4762379,Motherfucker!
1096,4788884,4790442,Where's Carrot?
1097,4790652,4792517,Blacky's here.
1098,4795056,4796683,He's in trouble.
1099,4799694,4801252,I'm fucked.
1100,4801696,4803687,"- Why?
- I'm fucked."
1101,4804132,4805099,And you are too.
1102,4805500,4806865,I think I killed Benny.
1103,4807469,4809061,"Li'l Zé's coming
to take your place."
1104,4809404,4811702,"We can get him,
he's in the dance hall."
1105,4811907,4813340,You killed Benny?
1106,4813675,4816337,"I didn't mean to. He moved.
I was aiming at Li'l Zé."
1107,4816812,4818643,"Come on, let's go."
1108,4818847,4819939,Blacky.
1109,4822517,4824849,"You killed the coolest
hood in the City of God."
1110,4825520,4826953,Let's go get Li'l Zé.
1111,4835530,4837293,"Carrot knew
that without Benny"
1112,4837532,4839466,"only a miracle
could save his business,"
1113,4840769,4842168,"We're fucked, man."
1114,4853114,4854172,But what better place
1115,4854716,4858709,"for a miracle to happen
than in the City of God?"
1116,4862057,4863888,"Look who's here.
My sugar babe."
1117,4864192,4865716,"- Let me by.
- Gimme a kiss, girl."
1118,4866061,4868723,"Let me by, please. Have you
seen what you look like?"
1119,4869431,4870420,"Come on, Li'l Zé."
1120,4883078,4884272,"Hi, honey."
1121,4884546,4886070,"Everything okay, baby?"
1122,4893755,4895916,"The problem was simple,"
1123,4896258,4898453,"Li'l Zé was ugly,"
1124,4898827,4900556,"Knockout Ned was handsome,"
1125,4900762,4902923,"Knockout Ned
could get any girl,"
1126,4903231,4906723,"Li'l Zé had to pay
or use force,"
1127,4907636,4910298,"It was a duel between
the handsome good guy"
1128,4911306,4912967,"and the ugly bad guy,"
1129,4913742,4914902,Let me go!
1130,4918880,4920347,Just enjoy it.
1131,4926922,4929652,You're mine now.
1132,4932694,4936926,"Hey, faggot,
your broad's really hot!"
1133,4968496,4970760,"I can't even
look her in the face now."
1134,4981109,4984237,Why didn't that fucker kill me?
1135,4988516,4989414,Hold on.
1136,4990185,4992050,Why didn't I kill that fucker?
1137,4993188,4994780,Let's go back.
1138,4995090,4998059,"- What about Carrot?
- We'll get back to him."
1139,4998593,4999389,You gonna kill him?
1140,5003064,5004895,"Knockout Ned,
your chick's a slut."
1141,5005300,5006858,"Come out, motherfucker!"
1142,5007535,5008934,"Come out, you loser!"
1143,5009137,5010627,Take it easy.
1144,5012941,5014272,I'm going out. Let me go.
1145,5014476,5016068,"Gerson! Come back, son!"
1146,5043271,5047230,"This doesn't concern you, kid.
We're here for your brother."
1147,5047442,5050411,"Let's talk, we can work it out.
My brother's a peaceful guy."
1148,5050612,5053376,"Is he too good-Iooking
to come talk to me? Call him."
1149,5054315,5055509,He hasn't done anything.
1150,5056184,5057446,You know who I am?
1151,5057786,5062416,"- Li'l Zé, man.
- He's Li'l Zé."
1152,5063425,5065393,Call that motherfucker!
1153,5065593,5067720,"Go on, man."
1154,5074269,5075702,"Calm down, I'll call him."
1155,5078706,5079536,My arm!
1156,5110038,5113303,"I hurt my arm.
Carrot will have to wait."
1157,5113508,5115669,"That loser got what he
deserved."
1158,5116411,5117469,Let's go!
1159,5142103,5144196,Gerson.
1160,5146641,5149075,That bastard killed my brother.
1161,5150678,5153408,I can't let that go.
1162,5169764,5170423,Want a gun?
1163,5176371,5177360,My son.
1164,5179207,5180105,"Calm down, mom."
1165,5182177,5182666,"Please, mom."
1166,5195123,5197057,"Do it right, asshole."
1167,5198059,5198855,There's no other way.
1168,5199060,5201187,How'd I let that loser hit me?
1169,5201729,5203219,"Shit, that's some hole."
1170,5233761,5237026,"- It's as if we were brothers.
- Shut up."
1171,5237232,5239359,"Both of us hurt in the arm.
You by one brother, me the
other."
1172,5240034,5241695,"It would be really funny
if we were brothers."
1173,5241903,5247307,"That Knockout Ned's
not bad, eh?"
1174,5247809,5251108,He came out of nowhere.
1175,5252313,5255441,"Shut up, Tuba!
You're a fucking pain!"
1176,5264058,5267892,"It was as if the City of God
had suddenly found a hero,"
1177,5268329,5269523,"God bless you, son."
1178,5270298,5272732,"That kid was just asking
to be killed."
1179,5273201,5274133,Well done.
1180,5274335,5275859,You did a good job.
1181,5276504,5278438,You'd better go hide.
1182,5286814,5289578,"I thought Knockout Ned
would start a revolution here,"
1183,5290151,5292676,"But God had other plans,"
1184,5293154,5294086,"Steak,"
1185,5294422,5296686,where are all the dealers?
1186,5297225,5299489,"They're hiding.
Li'l Zé is in a bad mood."
1187,5300595,5303792,"They get us hooked and then
they go off and hide."
1188,5304432,5307492,"Do me a favor.
Go get some nose candy for me."
1189,5307802,5309030,I'll try.
